"Name","Team.Name","Offensive.Snaps","Composite_Score","Player_Grade","Jersey.Number","Position","Season","Conference","Receiving.Grade","Key.Plays","Receiving.Snaps","Snaps.on.Press.Coverage","Targets","Receptions","Receiving.Yards","Yards.per.Reception","Receiving.Touchdowns","Receiving.First.Downs","Dropped.Passes","Fumbles","Fumbles.Lost","Catchable.Targets","Contested.Targets","Contested.Catches","Yards.after.Catch","Yards.After.Catch.per.Reception","Receiving.Yards.after.Contract","Contested.Catches.Percentage","Yards.per.Route.Run","Average.Depth.of.Target","Explosive.Plays","Missed.Tackles.forced.on.Receptions","Percentage.of.Catchable.Passes.Caught","Dropped.Catchable.Passes.Percentage","Contested.Catches.Caught.Percentage","Passer.Rating.when.Targetted","Slot.Target.Percentage","Deep.Target.Percentage","Completion.Percentage.when.Targeted","Percentage.of.Targets.per.Receiving.Snaps","Conference_Level","Catch_Rate","Yards_Per_Tgt","Tgt_Per_Snap"
"Derek Burrell","WAGNER",20,22.45,"D",19,"WR",2026,"Northeast",65.1,5,14,4,6,3,24,8,0,2,0,0,0,3,2,0,1,0.3,0,0,1.71,10.8,0,0,1,0,"33.30%",60.4,0.429,0.429,0.167,0.5,"FCS",0.5,4,0.428571428571429
"Andreas Hill","RICHMOND",72,22.13,"D",5,"WR",2026,"Patriot",53.8,5,52,11,11,3,38,12.7,0,1,1,0,0,4,2,0,13,4.3,8,0,0.73,15.4,1,2,0.75,0.25,"18.20%",41.5,0.039,0.211,0.364,0.273,"FCS",0.272727272727273,3.45454545454545,0.211538461538462
"Michael Nesbit","BROWN",19,22.1,"D",14,"WR",2026,"Ivy",62,1,12,2,3,1,24,24,0,1,0,0,0,1,0,0,8,8,4,0,2,21,1,0,1,0,"0.00%",23.6,0.083,0.25,0.333,0.333,"FCS",0.333333333333333,8,0.25
"Price Morgan","INCAR WORD",82,21.92,"D",7,"WR",2026,"Southland",57.4,9,47,2,10,5,38,7.6,0,2,1,0,0,6,0,0,21,4.2,11,0,0.81,10.6,0,2,0.833,0.167,"0.00%",20,0.213,0.213,0.2,0.5,"FCS",0.5,3.8,0.212765957446809
"Keylijah Williams","BRYANT",43,21.78,"D",1,"WR",2026,"CAA",62.7,4,21,1,4,2,26,13,0,1,0,0,0,2,0,0,0,0,0,0,1.24,16,0,0,1,0,"0.00%",70.8,0.048,0.191,0.25,0.5,"FCS",0.5,6.5,0.19047619047619
"Kha'leal Sterling","W CAROLINA",30,21.78,"D",4,"WR",2026,"Southern",65.2,4,16,1,4,3,25,8.3,0,1,0,0,0,3,1,0,25,8.3,7,0,1.56,1.5,0,0,1,0,"25.00%",90.6,0.063,0.25,0,0.75,"FCS",0.75,6.25,0.25
"Nolan Chambers","ALCORN ST",45,21.72,"D",17,"WR",2026,"SWAC",61.1,3,28,6,4,2,21,10.5,0,1,0,0,0,2,1,0,16,8,6,0,0.75,12.5,1,1,1,0,"25.00%",65.6,0,0.143,0.25,0.5,"FCS",0.5,5.25,0.142857142857143
"Anthony Westervelt","SE MO ST",21,21.63,"D",84,"WR",2026,"Big South - OVC Football Association",62.5,1,13,4,1,1,14,14,0,1,0,0,0,1,0,0,4,4,2,0,1.08,10,0,0,1,0,"0.00%",118.8,0,0.077,0,1,"FCS",1,14,0.0769230769230769
"Rory Jones-Amen-Hetep","NC A&T",14,21.59,"D",16,"WR",2026,"CAA",68.5,2,12,2,3,2,18,9,0,1,0,0,0,2,0,0,1,0.5,1,0,1.5,9.3,0,0,1,0,"0.00%",82.6,0.167,0.25,0,0.667,"FCS",0.666666666666667,6,0.25
"Ronan Johannson","PENN",40,21.58,"D",18,"WR",2026,"Ivy",67.5,3,20,3,6,2,28,14,0,1,0,0,0,2,1,0,0,0,0,0,1.4,11.5,1,0,1,0,"16.70%",49.3,0.05,0.3,0,0.333,"FCS",0.333333333333333,4.66666666666667,0.3
"Braden Reed","VILLANOVA",49,21.49,"D",83,"WR",2026,"Patriot",54.3,4,29,0,6,4,43,10.8,0,3,1,1,0,5,0,0,15,3.8,6,0,1.48,12.7,2,0,0.8,0.2,"0.00%",87.5,0.207,0.207,0.167,0.667,"FCS",0.666666666666667,7.16666666666667,0.206896551724138
"Sam Milligan","BUCKNELL",40,21.44,"D",84,"WR",2026,"Patriot",61.2,4,28,2,12,3,43,14.3,0,1,0,0,0,5,1,0,17,5.7,3,0,1.54,13.8,1,0,0.6,0,"8.30%",7.3,0.071,0.429,0.333,0.25,"FCS",0.25,3.58333333333333,0.428571428571429
"Winston Moore","COLGATE",77,21.42,"D",2,"WR",2026,"Patriot",62.1,4,29,4,6,4,22,5.5,0,2,0,0,0,4,0,0,4,1,2,0,0.76,5.2,0,1,1,0,"0.00%",72.9,0.103,0.207,0,0.667,"FCS",0.666666666666667,3.66666666666667,0.206896551724138
"Mike Williams","UTAHTC",44,21.35,"D",4,"WR",2026,"Big Sky",61.6,3,26,0,4,2,20,10,0,1,0,0,0,2,0,0,-1,-0.5,0,0,0.77,22.5,0,0,1,0,"0.00%",64.6,0.039,0.154,0.5,0.5,"FCS",0.5,5,0.153846153846154
"Shamar Fowles","BRYANT",43,21.26,"D",6,"WR",2026,"CAA",64.9,3,18,0,4,2,18,9,0,1,0,0,0,2,0,0,12,6,12,0,1,9.3,0,2,1,0,"0.00%",22.9,0.167,0.222,0,0.5,"FCS",0.5,4.5,0.222222222222222
"KJ Reed","FORDHAM",35,21.14,"D",4,"WR",2026,"Patriot",53.3,3,17,2,5,1,18,18,1,1,1,0,0,2,1,0,12,12,0,0,1.06,7.8,1,0,0.5,0.5,"20.00%",81.7,0.294,0.294,0.2,0.2,"FCS",0.2,3.6,0.294117647058824
"Ryan Tattersall","HARVARD",51,21.07,"D",22,"WR",2026,"Ivy",58.5,3,24,1,7,3,18,6,0,0,0,0,0,3,1,1,5,1.7,2,1,0.75,16.1,0,0,1,0,"14.30%",50.3,0,0.292,0.286,0.429,"FCS",0.428571428571429,2.57142857142857,0.291666666666667
"Landers Green","E ILLINOIS",36,20.95,"D",8,"WR",2026,"Big South - OVC Football Association",63,3,23,1,3,2,23,11.5,0,2,0,0,0,2,0,0,11,5.5,0,0,1,8,0,0,1,0,"0.00%",89.6,0,0.13,0,0.667,"FCS",0.666666666666667,7.66666666666667,0.130434782608696
"John Anthony Jr.","SE MO ST",49,20.88,"D",5,"WR",2026,"Big South - OVC Football Association",62.2,4,28,10,4,2,20,10,0,2,0,0,0,2,0,0,5,2.5,1,0,0.71,16,0,0,1,0,"0.00%",64.6,0.071,0.143,0.5,0.5,"FCS",0.5,5,0.142857142857143
"Ty'ee Stephens","MAINE",50,20.69,"D",1,"WR",2026,"CAA",55.4,3,26,2,3,1,44,44,0,1,1,0,0,2,0,0,12,12,0,0,1.69,14,1,0,0.5,0.5,"0.00%",42.4,0,0.115,0.333,0.333,"FCS",0.333333333333333,14.6666666666667,0.115384615384615
"Develle Barksdale","CHISTA",54,20.66,"D",3,"WR",2026,"IND (FCS)",58.7,3,35,2,4,3,36,12,0,1,1,0,0,4,0,0,7,2.3,5,0,1.03,8.3,1,0,0.75,0.25,"0.00%",102.1,0,0.114,0.25,0.75,"FCS",0.75,9,0.114285714285714
"Isaiah Baker","STETSON",20,20.54,"D",13,"WR",2026,"Pioneer",59.6,1,15,8,1,1,13,13,0,1,0,0,0,1,0,0,1,1,0,0,0.87,12,0,0,1,0,"0.00%",118.8,0.067,0.067,0,1,"FCS",1,13,0.0666666666666667
"Jackson Green","PRINCETON",21,20.46,"D",4,"WR",2026,"Ivy",62.5,1,12,5,3,1,12,12,0,1,0,0,0,1,1,1,1,1,1,1,1,13.3,0,0,1,0,"33.30%",46.5,0.083,0.25,0,0.333,"FCS",0.333333333333333,4,0.25
"Ben Evee","SACR HEART",51,20.08,"D",0,"WR",2026,"CAA",55.2,1,32,6,2,1,6,6,1,1,0,0,0,1,0,0,3,3,0,0,0.19,6.5,0,0,1,0,"0.00%",95.8,0.031,0.063,0,0.5,"FCS",0.5,3,0.0625
"Pearson Hill","BROWN",36,19.95,"F",16,"WR",2026,"Ivy",57.8,1,24,2,1,1,13,13,0,1,0,0,0,1,0,0,0,0,0,0,0.54,13,0,0,1,0,"0.00%",118.8,0.042,0.042,0,1,"FCS",1,13,0.0416666666666667
"Oliver Luebkert","E WASHGTON",40,19.94,"F",89,"WR",2026,"Big Sky",64,4,23,5,8,2,23,11.5,0,2,0,0,0,2,0,0,-1,-0.5,0,0,1,11.6,1,0,1,0,"0.00%",39.6,0.087,0.348,0.125,0.25,"FCS",0.25,2.875,0.347826086956522
"Brendan Lee","CORNELL",20,19.82,"F",80,"WR",2026,"Ivy",62,2,12,0,3,2,25,12.5,0,1,0,0,0,2,0,0,9,4.5,3,0,2.08,7.7,1,0,1,0,"0.00%",52.8,0.167,0.25,0.333,0.667,"FCS",0.666666666666667,8.33333333333333,0.25
"Jalen Patrick","PRESBYTERN",38,19.81,"F",1,"WR",2026,"Pioneer",58.5,6,24,1,5,4,24,6,0,1,0,0,0,4,1,0,9,2.3,2,0,1,6.4,0,0,1,0,"20.00%",86.7,0.208,0.208,0,0.8,"FCS",0.8,4.8,0.208333333333333
"Lekeldrick Bridges","MONTANA",42,19.77,"F",13,"WR",2026,"Big Sky",57.5,3,30,0,6,4,22,5.5,0,1,0,0,0,4,0,0,8,2,5,0,0.73,10.7,0,0,1,0,"0.00%",72.9,0.167,0.2,0.167,0.667,"FCS",0.666666666666667,3.66666666666667,0.2
"Arshawn Powell","CHISTA",47,19.61,"F",7,"WR",2026,"IND (FCS)",52.5,2,29,3,6,3,17,5.7,1,1,0,1,1,3,0,0,4,1.3,0,0,0.59,6.7,0,0,1,0,"0.00%",95.8,0.207,0.207,0.333,0.5,"FCS",0.5,2.83333333333333,0.206896551724138
"Keith Wheeler","HOUCHR",52,19.5,"F",5,"WR",2026,"Southland",52.6,3,27,9,6,2,11,5.5,0,0,0,0,0,2,5,2,2,1,2,0.4,0.41,14.3,0,0,1,0,"83.30%",42.4,0,0.222,0.333,0.333,"FCS",0.333333333333333,1.83333333333333,0.222222222222222
"Andrew Rockford","ILL STATE",30,19.42,"F",24,"WR",2026,"Missouri Valley",59.6,1,18,8,2,2,18,9,0,1,0,0,0,2,0,0,1,0.5,0,0,1,8.5,0,0,1,0,"0.00%",104.2,0,0.111,0,1,"FCS",1,9,0.111111111111111
"Scott Nixon","UC DAVIS",20,19.29,"F",9,"WR",2026,"Big Sky",61.3,2,12,1,1,1,15,15,0,1,0,0,0,1,0,0,15,15,1,0,1.25,0,1,0,1,0,"0.00%",118.8,0.083,0.083,0,1,"FCS",1,15,0.0833333333333333
"Jaylin Baker","STHLSK",43,19.29,"F",4,"WR",2026,"Northeast",56.1,3,24,7,4,2,32,16,0,1,0,1,1,2,1,0,5,2.5,1,0,1.33,18.3,1,0,1,0,"25.00%",77.1,0.083,0.167,0.5,0.5,"FCS",0.5,8,0.166666666666667
"Keyonte Gray","CHISTA",43,19.07,"F",83,"WR",2026,"IND (FCS)",56.2,2,27,0,3,1,25,25,0,1,0,0,0,1,1,0,1,1,0,0,0.93,10.3,1,0,1,0,"33.30%",64.6,0.111,0.111,0.333,0.333,"FCS",0.333333333333333,8.33333333333333,0.111111111111111
"Ty Durham","CENT ARK",59,19.01,"F",7,"WR",2026,"United Athletic",55,2,30,5,6,4,24,6,0,0,0,0,0,4,1,0,6,1.5,3,0,0.8,12.8,0,0,1,0,"16.70%",74.3,0.133,0.2,0.333,0.667,"FCS",0.666666666666667,4,0.2
"Dane Pardridge","INDIANA ST",25,19,"F",82,"WR",2026,"Missouri Valley",63,1,13,2,4,2,20,10,0,1,0,0,0,2,0,0,0,0,-1,0,1.54,9,1,0,1,0,"0.00%",64.6,0,0.308,0,0.5,"FCS",0.5,5,0.307692307692308
"Justin Rice","RICHMOND",17,18.86,"F",14,"WR",2026,"Patriot",61,1,14,1,3,1,15,15,0,1,0,0,0,1,0,0,0,0,0,0,1.07,17.3,1,0,1,0,"0.00%",50.7,0,0.214,0.333,0.333,"FCS",0.333333333333333,5,0.214285714285714
"Malachi Augustus","ALCORN ST",32,18.59,"F",2,"WR",2026,"SWAC",59.1,3,20,1,7,2,18,9,0,1,0,0,0,2,3,1,1,0.5,1,0.333,0.9,6.6,0,0,1,0,"42.90%",39.6,0,0.35,0,0.286,"FCS",0.285714285714286,2.57142857142857,0.35
"Jordan Rae","ALBANY",39,18.55,"F",1,"WR",2026,"CAA",61.2,1,18,7,2,2,15,7.5,0,1,0,0,0,2,0,0,0,0,0,0,0.83,7.5,0,0,1,0,"0.00%",97.9,0,0.111,0,1,"FCS",1,7.5,0.111111111111111
"Yosei Takahashi","SAN DIEGO",67,18.42,"F",22,"WR",2026,"Pioneer",55.9,2,32,9,2,2,17,8.5,0,1,0,0,0,2,0,0,15,7.5,6,0,0.53,1,0,1,1,0,"0.00%",102.1,0,0.063,0,1,"FCS",1,8.5,0.0625
"Wesley Garrett","E WASHGTON",31,18.32,"F",13,"WR",2026,"Big Sky",56.9,2,13,2,5,2,33,16.5,0,1,0,1,1,3,0,0,8,4,2,0,2.54,11.6,1,0,0.667,0,"0.00%",62.9,0,0.385,0,0.4,"FCS",0.4,6.6,0.384615384615385
"Jerry Harrison","BUCKNELL",29,18.32,"F",6,"WR",2026,"Patriot",57.8,2,22,0,5,1,20,20,0,1,0,0,0,1,0,0,1,1,0,0,0.91,14.6,1,0,1,0,"0.00%",43.8,0.182,0.227,0.4,0.2,"FCS",0.2,4,0.227272727272727
"Ja'koby Banks","PRVIEW A&M",24,18.28,"F",1,"WR",2026,"SWAC",61.3,1,13,1,1,1,10,10,0,1,0,0,0,1,0,0,6,6,4,0,0.77,4,0,0,1,0,"0.00%",108.3,0.077,0.077,0,1,"FCS",1,10,0.0769230769230769
"Ian Scott","DARTMOUTH",41,18.07,"F",4,"WR",2026,"Ivy",53,2,26,1,4,1,19,19,0,1,1,0,0,2,1,1,11,11,11,1,0.73,10.5,1,0,0.5,0.5,"25.00%",46.9,0.154,0.154,0,0.25,"FCS",0.25,4.75,0.153846153846154
"Tyler Stewart","INDIANA ST",24,18.06,"F",9,"WR",2026,"Missouri Valley",62.7,2,13,0,2,2,13,6.5,0,1,0,0,0,2,0,0,10,5,5,0,1,1.5,0,0,1,0,"0.00%",93.8,0.077,0.154,0,1,"FCS",1,6.5,0.153846153846154
"Tyler Stewart","INDIANA ST",24,18.06,"F",9,"WR",2026,"Missouri Valley",62.7,2,13,0,2,2,13,6.5,0,1,0,0,0,2,0,0,10,5,5,0,1,1.5,0,0,1,0,"0.00%",93.8,0.077,0.154,0,1,"FCS",1,6.5,0.153846153846154
"Tyler Stewart","INDIANA ST",16,18.06,"F",9,"WR",2026,"Missouri Valley",62.7,2,13,0,2,2,13,6.5,0,1,0,0,0,2,0,0,10,5,5,0,1,1.5,0,0,1,0,"0.00%",93.8,0.077,0.154,0,1,"FCS",1,6.5,0.153846153846154
"Tyler Stewart","INDIANA ST",16,18.06,"F",9,"WR",2026,"Missouri Valley",62.7,2,13,0,2,2,13,6.5,0,1,0,0,0,2,0,0,10,5,5,0,1,1.5,0,0,1,0,"0.00%",93.8,0.077,0.154,0,1,"FCS",1,6.5,0.153846153846154
"Ja'von Broussard","CORNELL",38,18.01,"F",15,"WR",2026,"Ivy",59,2,30,0,5,2,28,14,0,2,0,0,0,2,0,0,6,3,0,0,0.93,13.2,1,0,1,0,"0.00%",19.2,0.167,0.167,0.6,0.4,"FCS",0.4,5.6,0.166666666666667
"Ryan Jezioro","IDAHO",61,18,"F",89,"WR",2026,"Big Sky",53,3,40,7,6,4,31,7.8,0,1,1,0,0,5,0,0,20,5,11,0,0.78,7,1,0,0.8,0.2,"0.00%",79.2,0.025,0.15,0.167,0.667,"FCS",0.666666666666667,5.16666666666667,0.15
"Evan Austin","CAMPBELL",27,17.95,"F",2,"WR",2026,"CAA",61.6,1,13,1,1,1,11,11,0,1,0,0,0,1,0,0,8,8,0,0,0.85,3,0,0,1,0,"0.00%",112.5,0,0.077,0,1,"FCS",1,11,0.0769230769230769
"Evan Van Dyke","MERCYHURST",48,17.95,"F",1,"WR",2026,"Northeast",57.9,3,26,8,5,2,20,10,0,1,0,0,0,2,1,0,4,2,1,0,0.77,15,0,0,1,0,"20.00%",52.1,0,0.192,0.2,0.4,"FCS",0.4,4,0.192307692307692
"Brice Johnson","PRESBYTERN",30,17.95,"F",18,"WR",2026,"Pioneer",58.6,3,22,2,4,3,12,4,0,0,0,0,0,3,1,0,16,5.3,12,0,0.55,1.5,0,1,1,0,"25.00%",77.1,0.182,0.182,0,0.75,"FCS",0.75,3,0.181818181818182
"Zach Jones","UC DAVIS",13,17.86,"F",3,"WR",2026,"Big Sky",62.6,1,11,3,4,2,15,7.5,0,0,0,0,0,2,0,0,21,10.5,3,0,1.36,10.3,0,0,1,0,"0.00%",59.4,0.091,0.364,0.25,0.5,"FCS",0.5,3.75,0.363636363636364
"Jameson Garcia","INCAR WORD",88,17.72,"F",17,"WR",2026,"Southland",50.3,2,51,16,3,2,15,7.5,0,0,0,0,0,3,1,1,2,1,1,1,0.29,12,0,0,0.667,0,"33.30%",78.5,0,0.059,0.333,0.667,"FCS",0.666666666666667,5,0.0588235294117647
"Mason Cunningham","TOWSON",22,17.65,"F",10,"WR",2026,"CAA",61.1,1,15,3,3,2,13,6.5,0,0,0,0,0,2,0,0,14,7,5,0,0.87,3.7,0,1,1,0,"0.00%",75.7,0.133,0.2,0,0.667,"FCS",0.666666666666667,4.33333333333333,0.2
"Khalil Wilson","STHLSK",16,17.51,"F",81,"WR",2026,"Northeast",61.6,1,15,6,3,1,16,16,0,1,0,0,0,1,0,0,3,3,1,0,1.07,9.3,1,0,1,0,"0.00%",52.1,0.2,0.2,0,0.333,"FCS",0.333333333333333,5.33333333333333,0.2
"Luc Carroll","Argonauts",21,17.43,"F",81,"WR",2026,"United Athletic",55.4,0,11,0,1,1,7,7,0,0,0,0,0,1,1,1,0,0,0,1,0.64,7,0,0,1,0,"100%",95.8,0,0.091,0,1,"FCS",1,7,0.0909090909090909
"An'Tiyan Neal","STHLSK",27,17.42,"F",2,"WR",2026,"Northeast",62.4,1,15,4,2,1,12,12,0,1,0,0,0,1,0,0,2,2,0,0,0.8,11,0,0,1,0,"0.00%",68.8,0,0.133,0,0.5,"FCS",0.5,6,0.133333333333333
"Jaiden Fair","RICHMOND",13,17.35,"F",2,"WR",2026,"Patriot",62.4,1,12,2,2,1,12,12,0,1,0,0,0,1,0,0,16,16,0,0,1,8.5,0,0,1,0,"0.00%",68.8,0.083,0.167,0.5,0.5,"FCS",0.5,6,0.166666666666667
"Santana Carlos","W CAROLINA",47,17.32,"F",10,"WR",2026,"Southern",52.4,2,23,1,2,1,16,16,0,1,1,0,0,2,0,0,0,0,0,0,0.7,25,1,0,0.5,0.5,"0.00%",77.1,0,0.087,0.5,0.5,"FCS",0.5,8,0.0869565217391304
"Weston Adams","MONTANA",22,17.25,"F",7,"WR",2026,"Big Sky",56.4,1,13,2,3,2,14,7,0,0,0,0,0,2,0,0,7,3.5,4,0,1.08,12,0,0,1,0,"0.00%",77.1,0,0.231,0.333,0.667,"FCS",0.666666666666667,4.66666666666667,0.230769230769231
"Auystn Howe","CENT CT ST",27,17.21,"F",8,"WR",2026,"Northeast",59.8,1,19,2,3,1,11,11,0,1,0,0,0,1,0,0,6,6,4,0,0.58,16.3,0,0,1,0,"0.00%",45.1,0.053,0.158,0.667,0.333,"FCS",0.333333333333333,3.66666666666667,0.157894736842105
"Dorian Williams","YNGTOWN ST",25,16.79,"F",2,"WR",2026,"Missouri Valley",55,5,17,0,6,2,23,11.5,0,1,1,0,0,3,3,1,4,2,2,0.333,1.35,16,1,0,0.667,0.333,"50.00%",6.3,0.118,0.353,0.333,0.333,"FCS",0.333333333333333,3.83333333333333,0.352941176470588
"Ty Curran","HOLY CROSS",60,16.32,"F",3,"WR",2026,"Patriot",56.4,4,42,0,13,5,26,5.2,0,2,1,0,0,6,0,0,19,3.8,7,0,0.62,9.9,0,0,0.833,0.167,"0.00%",14.6,0.309,0.309,0.077,0.385,"FCS",0.384615384615385,2,0.30952380952381
"Kyle Vaka","MURRAY ST",22,16.17,"F",0,"WR",2026,"Missouri Valley",56.6,1,15,5,5,3,2,0.7,0,0,0,0,0,3,1,1,7,2.3,1,1,0.13,7.2,0,0,1,0,"20.00%",64.6,0.2,0.333,0.2,0.6,"FCS",0.6,0.4,0.333333333333333
"Demetrius Pearce","SE MO ST",30,16.04,"F",3,"WR",2026,"Big South - OVC Football Association",61.3,3,17,3,3,3,13,4.3,0,1,0,0,0,3,0,0,15,5,1,0,0.76,-0.7,0,0,1,0,"0.00%",84.7,0.118,0.176,0,1,"FCS",1,4.33333333333333,0.176470588235294
"Jamall Mensah","RHODE ISLD",48,15.97,"F",9,"WR",2026,"CAA",52,0,33,8,3,2,16,8,0,0,0,0,0,2,1,0,5,2.5,1,0,0.48,14,0,0,1,0,"33.30%",79.9,0.03,0.091,0.333,0.667,"FCS",0.666666666666667,5.33333333333333,0.0909090909090909
"Jordan Smith","NICHOLLS",33,15.93,"F",12,"WR",2026,"Southland",59.6,2,20,1,5,2,21,10.5,0,1,0,0,0,2,0,0,17,8.5,5,0,1.05,4.6,0,1,1,0,"0.00%",13.3,0.25,0.25,0,0.4,"FCS",0.4,4.2,0.25
"Kymari Gray","CHISTA",47,15.82,"F",2,"WR",2026,"IND (FCS)",60.6,4,30,5,5,3,18,6,0,2,1,0,0,4,0,0,15,5,6,0,0.6,3.8,0,0,0.75,0.25,"0.00%",67.1,0.033,0.167,0,0.6,"FCS",0.6,3.6,0.166666666666667
"Ja'Carree Kelly","NEW HAMP",61,15.79,"F",9,"WR",2026,"CAA",52,7,45,0,10,4,44,11,0,2,3,0,0,7,2,0,15,3.8,3,0,0.98,9.4,1,1,0.571,0.429,"20.00%",53.8,0.222,0.222,0.1,0.4,"FCS",0.4,4.4,0.222222222222222
"Jakari Mozelle","Argonauts",26,15.57,"F",12,"WR",2026,"United Athletic",61,1,14,1,3,1,11,11,0,1,0,0,0,1,1,0,3,3,3,0,0.79,9,0,0,1,0,"33.30%",45.1,0,0.214,0,0.333,"FCS",0.333333333333333,3.66666666666667,0.214285714285714
"Chris Colby","VILLANOVA",41,15.51,"F",13,"WR",2026,"Patriot",52.6,1,23,1,2,1,9,9,0,0,0,0,0,1,2,1,0,0,0,0.5,0.39,11,0,0,1,0,"100%",62.5,0,0.087,0,0.5,"FCS",0.5,4.5,0.0869565217391304
"Legend Bernard","GEORGETOWN",39,15.5,"F",13,"WR",2026,"Patriot",59.3,5,19,4,6,2,9,4.5,0,1,0,0,0,2,1,0,1,0.5,1,0,0.47,13.2,0,0,1,0,"16.70%",42.4,0,0.316,0.333,0.333,"FCS",0.333333333333333,1.5,0.31578947368421
"TJ Hamilton","CORNELL",58,15.35,"F",17,"WR",2026,"Ivy",50.9,2,40,6,5,2,10,5,0,0,0,0,0,2,2,1,5,2.5,6,0.5,0.25,3.4,0,1,1,0,"40.00%",47.9,0,0.125,0,0.4,"FCS",0.4,2,0.125
"Mark Tillman","NC A&T",26,15.29,"F",12,"WR",2026,"CAA",53.7,2,25,4,2,1,12,12,0,1,0,0,0,1,0,0,0,0,0,0,0.48,13.5,0,0,1,0,"0.00%",68.8,0,0.08,0,0.5,"FCS",0.5,6,0.08
"Kaymen Coleman","CHISTA",25,15.28,"F",12,"WR",2026,"IND (FCS)",60.9,1,16,0,3,2,5,2.5,0,0,0,0,0,2,0,0,1,0.5,1,0,0.31,12,0,0,1,0,"0.00%",70.1,0.063,0.188,0.333,0.667,"FCS",0.666666666666667,1.66666666666667,0.1875
"Ja'Kheo Mitchell","UTAHTC",27,15.01,"F",7,"WR",2026,"Big Sky",59.4,2,18,3,3,1,8,8,0,1,0,0,0,1,0,0,4,4,1,0,0.44,9,0,1,1,0,"0.00%",42.4,0.167,0.167,0,0.333,"FCS",0.333333333333333,2.66666666666667,0.166666666666667
"Tay Norman","N IOWA",27,15,"F",4,"WR",2026,"Missouri Valley",55.2,1,20,3,3,2,9,4.5,0,0,0,0,0,2,0,0,0,0,-1,0,0.45,15.7,0,0,1,0,"0.00%",70.1,0.05,0.15,0.333,0.667,"FCS",0.666666666666667,3,0.15
"Dean Hangey","SACR HEART",64,14.9,"F",10,"WR",2026,"CAA",58,3,39,10,4,3,3,1,0,0,0,0,0,3,0,0,2,0.7,2,0,0.08,10.5,0,0,1,0,"0.00%",77.1,0.026,0.103,0.25,0.75,"FCS",0.75,0.75,0.102564102564103
"Jamai East","E WASHGTON",62,14.86,"F",17,"WR",2026,"Big Sky",53.9,3,29,10,3,2,17,8.5,0,0,0,0,0,2,1,0,12,6,6,0,0.59,3,0,0,1,0,"33.30%",81.3,0,0.103,0,0.667,"FCS",0.666666666666667,5.66666666666667,0.103448275862069
"Kenyon Massey","MERRIMACK",29,14.85,"F",1,"WR",2026,"IND (FCS)",55,1,16,4,2,2,15,7.5,0,0,0,0,0,2,0,0,17,8.5,4,0,0.94,-1,0,0,1,0,"0.00%",97.9,0.125,0.125,0,1,"FCS",1,7.5,0.125
"Brandon Winton","E TENN ST",28,14.65,"F",0,"WR",2026,"Southern",53.1,0,15,9,3,1,8,8,0,0,0,0,0,0,0,0,9,9,2,0,0.53,23.3,0,0,0,0,"0.00%",42.4,0,0.2,0.667,0.333,"FCS",0.333333333333333,2.66666666666667,0.2
"Aaryn Tate","CAMPBELL",30,14.46,"F",83,"WR",2026,"CAA",59.6,2,17,0,3,2,6,3,0,0,0,0,0,2,0,0,8,4,4,0,0.35,7,0,0,1,0,"0.00%",70.1,0.118,0.176,0.333,0.667,"FCS",0.666666666666667,2,0.176470588235294
"Brayden White","S DAKOTA",42,14.4,"F",2,"WR",2026,"Missouri Valley",52.7,6,29,16,9,1,15,15,0,0,1,0,0,2,3,0,-1,-1,0,0,0.52,21,1,0,0.5,0.5,"33.30%",39.6,0.035,0.31,0.556,0.111,"FCS",0.111111111111111,1.66666666666667,0.310344827586207
"Jaiden Ellis-Lahey","N IOWA",31,14.32,"F",6,"WR",2026,"Missouri Valley",54.8,0,23,2,8,2,5,2.5,0,0,0,0,0,2,1,0,11,5.5,4,0,0.22,17.4,0,0,1,0,"12.50%",39.6,0,0.348,0.375,0.25,"FCS",0.25,0.625,0.347826086956522
"Riley Anderson","GEORGETOWN",31,14.3,"F",83,"WR",2026,"Patriot",49.1,3,16,4,4,2,12,6,0,0,0,0,0,2,0,0,5,2.5,2,0,0.75,17,0,0,1,0,"0.00%",56.3,0.063,0.25,0.5,0.5,"FCS",0.5,3,0.25
"Santana Young","LIUSHAR",34,14.17,"F",84,"WR",2026,"Northeast",54.7,0,16,9,1,1,8,8,0,0,0,0,0,1,0,0,3,3,2,0,0.5,5,0,0,1,0,"0.00%",100,0,0.063,0,1,"FCS",1,8,0.0625
"Jason Robinson Jr.","PORTLAND",23,14.07,"F",2,"WR",2026,"Big Sky",55.9,1,13,6,2,1,14,14,0,0,0,0,0,1,1,0,0,0,0,0,1.08,14,0,0,1,0,"50.00%",33.3,0,0.154,0,0.5,"FCS",0.5,7,0.153846153846154
"Reid Jones","YALE",51,14.06,"F",4,"WR",2026,"Ivy",52.3,0,36,13,3,2,9,4.5,0,0,0,0,0,2,1,0,4,2,4,0,0.25,11.7,0,0,1,0,"33.30%",70.1,0.028,0.083,0.333,0.667,"FCS",0.666666666666667,3,0.0833333333333333
"Zion Fowler-El","WAGNER",38,13.99,"F",1,"WR",2026,"Northeast",58.4,2,26,14,4,2,8,4,0,1,0,0,0,2,0,0,12,6,0,0,0.31,8.5,0,0,1,0,"0.00%",56.3,0.039,0.154,0.25,0.5,"FCS",0.5,2,0.153846153846154
