"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade","Position","Season","Conference","Defensive.Grades","Run.Defense.Grade","Pass.Rush.Grade","Coverage.Grade","Batted.Passes","Assistant","Stops","Sacks","NFL.Sacks","Hits","Hurries","Total.Pressures.Generated","Beaten.Defender","Pass.Break.Up","Interception","Forced.Fumble","Fumble.Recovery","Tackle.for.Loss.or.No.Gain","Dropped.Int","Pursuit.Pressure","Unblocked.Pass.Rush","First.Contact","Negative.Plays","Pass.Rush.Plays","Pass.Rush.Win.Percentage","Pass.Rush.Pressure.Percentage","Pass.Rush.Productivity","Run.Defense.Plays","Average.Depth.of.Tackle","Negative.Rush.Defense.Percentage","Positive.Rush.Defense.Percentage","Number.of.Negative.Plays","Coverage.Snaps","Receptions.Allowed","Completion.Percentage.Allowed","Pass.Yards.Allowed","Yards.per.Reception.Allowed","Touchdowns.Allowed","First.Downs.Allowed","Interceptions","Forced.Incompletions","Passer.Rating.Allowed","Receiving.Yards.Allowed.per.Snap","Plays.of.15..Yards.Allowed","Successful.Plays.Percentage","Sacks.per.Throwaway","Open.Targets","Drops...Off.Targets.Receptions.Forced","Total.Negative.Plays","Total.Positive.Plays","X15..Yards.Allowed.Percentage","Percentage.of.Open.Targets","Percentage.of.First.Down.or.Touchdown.Allowed","Interceptions.per.Target.Coverage.Percentage","Receiving.Yards.per.Coverage.Target","Average.Depth.of.Target.per.Coverage","Forced.Incompletion.Percentage","Jersey.Number","Total.Tackles","Missed.Tackle.Percentage","Assist.Tackles","Run.Stop","Run.Tackle.for.Losss.or.No.Gain","Missed.Tackle.Percentage.on.Run.Plays","Tackles.on.Run.Plays","Assist.Tackles.on.Run.Plays","Missed.Tackles.on.Run.Plays","Pass.Stop","Pass.Tackle.for.Loss.or.No.Gain","Pass.Missed.Tackles.Percentage","Total.Tackle.Snaps","Total.Tackles..Sacks...Assists...Sacks...Missed.","Assist.on.Pass.Plays","Tackles.on.Pass.Plays","Missed.Tackles.on.Pass.Plays","Conference_Level","Row_ID","Lined.up.in.Press.Coverage","Negative.Rush.Grade.Percentage","Positive.Rush.Grade.Percentage","row_id"
"KB Anderson-Dale","NWSTATE",33,34.12,"D","LB",2026,"Southland",66.9,61.6,66.8,65.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,"33.30%","0.00%",0,17,2,"11.80%","17.60%",2,13,1,"100%",3,3,0,0,0,0,79.2,0.23,0,"15.40%",0,1,0,0,0,"0.00%","100%","0.00%","0.00%",3,-1,"0.00%",25,2,"0.00%",0,1,0,"0.00%",1,0,0,0,0,"0.00%",2,2,0,1,0,"FCS",274,NA,NA,NA,274
"Jaiden Coleman","CHARLES SO",17,34.11,"D","LB",2026,"Big South - OVC Football Association",68.6,69.4,68.1,59.6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,"0","0.00%",0,5,1,"0","20.00%",0,9,0,"0.00%",0,0,0,0,0,0,0,0,0,"44.40%",0,0,0,0,2,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",30,3,"0.00%",0,1,0,"0.00%",1,0,0,2,0,"0.00%",3,3,0,2,0,"FCS",347,NA,NA,NA,347
"Colin Gurley","VILLANOVA",56,33.98,"D","LB",2026,"Patriot",68.3,64.4,54.4,71.7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,"0","0.00%",0,24,4,"4.20%","0",1,20,1,"100%",1,1,0,0,0,0,79.2,0.05,0,"30.00%",0,0,0,0,1,"0.00%","0.00%","0.00%","0.00%",1,-4,"0.00%",45,4,"0.00%",0,1,0,"0.00%",2,0,0,1,0,"0.00%",4,4,0,2,0,"FCS",374,NA,NA,NA,374
"Rafael Fasolino","LIUSHAR",66,33.97,"D","LB",2026,"Northeast",51.2,63,39.9,46.4,0,1,7,0,0,0,2,2,0,0,0,0,0,1,0,1,1,12,11,NA,NA,NA,NA,40,1.86,"15.00%","17.50%",6,26,3,"75.00%",35,11.7,0,2,0,0,101,1.35,1,"19.20%",0,4,1,5,0,"3.90%","100%","50.00%","0.00%",8.8,2.8,"0.00%",20,9,"40.00%",1,6,1,"20.00%",7,1,2,1,0,"80.00%",15,15,0,1,4,"FCS",22,NA,NA,NA,22
"Brandon Biagiarelli","BUCKNELL",51,33.91,"D","LB",2026,"Patriot",61.8,57,63.9,62.6,0,0,2,1,0,0,1,2,0,0,0,0,0,0,0,1,0,3,3,14,"7.10%","7.10%",3.6,30,3,"10.00%","6.70%",3,7,0,"0.00%",0,0,0,0,0,0,0,0,0,"42.90%",0,0,0,0,1,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",10,2,"0.00%",0,1,0,"0.00%",1,0,0,1,0,"0.00%",2,2,0,0,0,"FCS",204,NA,NA,NA,204
"Joel Mireles","GEORGETOWN",42,33.89,"D","LB",2026,"Patriot",56,50.6,NA,66.4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,NA,NA,NA,NA,32,4.33,"21.90%","15.60%",7,10,0,"0.00%",0,0,0,0,0,0,0,0,0,"20.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",21,6,"14.30%",2,2,0,"20.00%",3,1,1,0,0,"0.00%",7,7,1,1,0,"FCS",222,NA,NA,NA,222
"KJ Smedley","N COLORADO",41,33.65,"D","LB",2026,"Big Sky",56.9,72.2,56.6,48.8,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,"0","0.00%",0,18,7,"0","0",0,20,2,"100%",37,18.5,0,2,0,0,118.8,1.85,1,"30.00%",0,0,0,2,1,"5.00%","0.00%","100%","0.00%",18.5,6.5,"0.00%",8,3,"0.00%",0,0,0,"0.00%",1,0,0,2,1,"0.00%",3,3,0,2,0,"FCS",71,NA,NA,NA,71
"Cain Wallner","S DAKOTA",20,33.45,"D","LB",2026,"Missouri Valley",66.7,60.9,NA,65.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,3,0,"0","0",0,17,0,"0.00%",0,0,0,0,0,0,39.6,0,0,"41.20%",0,0,1,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",11,1,"0.00%",1,0,0,"0.00%",0,0,0,0,0,"0.00%",1,1,1,0,0,"FCS",301,NA,NA,NA,301
"Moses Meus","RHODE ISLD",40,33.4,"D","LB",2026,"CAA",60.7,56.6,62.8,63.2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,6,"16.70%","0.00%",0,25,3.33,"16.00%","12.00%",4,9,0,"0.00%",0,0,0,0,0,0,0,0,0,"22.20%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",7,5,"16.70%",2,2,0,"16.70%",3,2,1,0,0,"0.00%",6,6,0,0,0,"FCS",103,NA,NA,NA,103
"Davon Donaldson","IDAHO",21,33.29,"D","LB",2026,"Big Sky",53.6,67.7,NA,42.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,NA,NA,NA,NA,15,12.5,"6.70%","13.30%",1,6,1,"100%",9,9,1,1,0,0,143.8,1.5,0,"16.70%",0,0,0,1,0,"0.00%","0.00%","100%","0.00%",9,-2,"0.00%",0,2,"0.00%",0,1,1,"0.00%",2,0,0,0,0,"0.00%",2,2,0,0,0,"FCS",338,NA,NA,NA,338
"AJ Revella","FORDHAM",29,33.2,"D","LB",2026,"Patriot",62.1,65.2,67.2,54.1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,2,3,"33.30%","33.30%",16.7,17,8.33,"5.90%","0",1,9,1,"100%",11,11,0,1,0,0,112.5,1.22,0,"11.10%",0,1,0,1,0,"0.00%","100%","100%","0.00%",11,-4,"0.00%",27,4,"20.00%",0,1,0,"0.00%",3,0,0,0,0,"50.00%",5,5,0,1,1,"FCS",388,NA,NA,NA,388
"Malik Stinnett","BETH COOK",29,33.17,"D","LB",2026,"SWAC",53.7,61.6,55.9,50.4,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,1,3,6,"0","33.30%",16.7,15,8,"13.30%","6.70%",2,8,0,"0.00%",0,0,0,0,0,0,39.6,0,0,"12.50%",0,1,1,0,0,"0.00%","100%","0.00%","0.00%",0,2,"0.00%",5,4,"0.00%",1,0,0,"0.00%",2,1,0,0,0,"0.00%",4,4,0,1,0,"FCS",155,NA,NA,NA,155
"Logan Busson","BUCKNELL",29,33.03,"D","LB",2026,"Patriot",66.4,65.8,59.7,63,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,"0","0.00%",0,18,3.5,"5.60%","0",1,10,0,"0.00%",0,0,0,0,0,0,0,0,0,"10.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",22,3,"0.00%",1,2,0,"0.00%",2,1,0,0,0,"0.00%",3,3,0,0,0,"FCS",283,NA,NA,NA,283
"Christopher Higgins","WM & MARY",54,33.02,"D","LB",2026,"Patriot",57.4,54.4,76.9,56,0,2,1,0,0,2,2,4,1,0,0,0,0,0,0,0,2,4,6,9,"22.20%","22.20%",11.1,13,0,"15.40%","7.70%",2,32,4,"100%",42,10.5,0,1,0,0,110.4,1.31,1,"43.80%",0,0,0,4,3,"3.10%","0.00%","25.00%","0.00%",10.5,-1.8,"0.00%",34,3,"40.00%",2,0,0,"0.00%",0,2,0,1,0,"66.70%",5,5,0,1,2,"FCS",280,NA,NA,NA,280
"Jonah Henry","PORTLAND",25,32.99,"D","LB",2026,"Big Sky",63.5,62.2,NA,61.7,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,NA,NA,NA,NA,21,0.5,"4.80%","4.80%",1,4,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",33,2,"0.00%",0,2,1,"0.00%",2,0,0,0,0,"0.00%",2,2,0,0,0,"FCS",40,NA,NA,NA,40
"Lee Holmes","MCNEESE",19,32.99,"D","LB",2026,"Southland",68.8,72.7,55.7,62.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,"0","0.00%",0,7,2,"0","14.30%",0,8,0,"0.00%",0,0,0,0,0,0,0,0,0,"37.50%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",2,2,"0.00%",1,1,0,"0.00%",1,1,0,0,0,"0.00%",2,2,0,0,0,"FCS",348,NA,NA,NA,348
"Andrew Baumgart","LNDNWD",29,32.94,"D","LB",2026,"Big South - OVC Football Association",67.2,60.3,66.3,61.1,0,0,1,1,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,20,"20.00%","20.00%",12.5,7,0,"0","0",0,2,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",23,1,"0.00%",0,0,0,"0.00%",0,0,0,1,0,"0.00%",1,1,0,0,0,"FCS",235,NA,NA,NA,235
"Donavan Frederick","NC A&T",43,32.83,"D","LB",2026,"CAA",50.8,74.3,58.8,36.9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,"0","0.00%",0,20,6.67,"0","0",0,22,4,"100%",52,13,0,2,0,0,118.8,2.36,2,"13.60%",0,3,0,4,0,"9.10%","75.00%","50.00%","0.00%",13,8.5,"0.00%",9,6,"0.00%",1,0,0,"0.00%",3,1,0,1,0,"0.00%",6,6,0,2,0,"FCS",320,NA,NA,NA,320
"Rajahn Cooper","MERRIMACK",28,32.61,"D","LB",2026,"IND (FCS)",62.4,65.2,62.5,58.3,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,1,3,3,"0","33.30%",16.7,10,6,"10.00%","30.00%",1,15,1,"100%",14,14,0,1,0,0,118.8,0.93,0,"13.30%",0,1,0,1,1,"0.00%","100%","100%","0.00%",14,4,"0.00%",5,2,"33.30%",1,0,0,"0.00%",1,1,0,0,0,"100%",3,3,0,0,1,"FCS",68,NA,NA,NA,68
"Dekker Hagler","IDAHO ST",27,32.58,"D","LB",2026,"Big Sky",67,64.7,60,66.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"0","0.00%",0,13,0,"0","0",0,13,1,"100%",9,9,0,0,0,0,104.2,0.69,0,"38.50%",0,1,0,0,0,"0.00%","100%","0.00%","0.00%",9,6,"0.00%",3,3,"0.00%",1,0,0,"0.00%",0,1,0,0,0,"0.00%",3,3,0,2,0,"FCS",146,NA,NA,NA,146
"Tory Morgan","GRAMBLING",28,32.42,"D","LB",2026,"SWAC",60.4,55.9,59.5,63.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,"0","0.00%",0,13,0,"7.70%","0",1,14,1,"100%",59,59,0,1,0,0,118.8,4.21,1,"14.30%",0,0,0,1,1,"7.10%","0.00%","100%","0.00%",59,17,"0.00%",7,3,"0.00%",1,0,0,"0.00%",0,1,0,0,0,"0.00%",3,3,0,2,0,"FCS",37,NA,NA,NA,37
"Douglas Franklin","MS VLY ST",33,32.38,"D","LB",2026,"SWAC",63,64.8,68.4,51.1,0,0,1,0,0,2,1,3,0,0,0,0,0,1,0,0,2,1,2,14,"7.10%","21.40%",10.7,13,0,"7.70%","7.70%",1,6,0,"0.00%",0,0,0,0,0,0,0,0,0,"33.30%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",8,1,"50.00%",0,1,1,"0.00%",1,0,0,0,0,"100%",2,2,0,0,1,"FCS",156,NA,NA,NA,156
"Jackson Sievers","UC DAVIS",16,32.29,"D","LB",2026,"Big Sky",64.4,56.5,64.9,63.1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,"100%","0.00%",0,12,0,"8.30%","0",1,3,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",15,2,"33.30%",2,0,0,"50.00%",0,1,1,0,0,"0.00%",3,3,1,0,0,"FCS",170,NA,NA,NA,170
"Seth Hampton","TOWSON",16,32.27,"D","LB",2026,"CAA",63.9,63.1,NA,61,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,NA,NA,NA,NA,13,5.5,"15.40%","0",2,3,0,"0.00%",0,0,0,0,0,0,0,0,0,"33.30%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",10,4,"0.00%",2,0,0,"0.00%",2,2,0,0,0,"0.00%",4,4,0,0,0,"FCS",69,NA,NA,NA,69
"Jackson Thorne","RICHMOND",65,32.21,"D","LB",2026,"Patriot",56.3,50.1,48.8,65.4,0,3,4,0,0,0,1,1,0,0,0,0,0,1,0,1,0,8,6,NA,NA,NA,NA,28,1.33,"17.90%","10.70%",5,37,0,"0.00%",0,0,0,0,0,0,0,0,0,"43.20%",0,0,0,1,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",21,7,"36.40%",3,3,1,"33.30%",3,3,3,1,0,"50.00%",11,11,0,1,1,"FCS",289,NA,NA,NA,289
"Da'Veon Ross","WEBER ST",18,32.2,"D","LB",2026,"Big Sky",63.9,73.9,NA,63.7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,1,NA,NA,NA,NA,12,1,"0","8.30%",0,6,0,"0.00%",0,0,0,0,0,0,0,0,0,"33.30%",0,0,0,1,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",24,2,"33.30%",0,1,0,"50.00%",1,0,1,0,0,"0.00%",3,3,0,1,0,"FCS",175,NA,NA,NA,175
"Zach Lewis","LNDNWD",41,31.91,"D","LB",2026,"Big South - OVC Football Association",61.7,63.2,59.6,60.4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,"0","0.00%",0,17,2.33,"5.90%","5.90%",1,23,1,"50.00%",8,8,0,0,0,0,60.4,0.35,0,"43.50%",0,0,1,1,0,"0.00%","0.00%","0.00%","0.00%",4,11,"0.00%",15,4,"20.00%",0,2,0,"25.00%",3,0,1,0,0,"0.00%",5,5,0,1,0,"FCS",77,NA,NA,NA,77
"Jyree Roberts","ROB MORRIS",28,31.89,"D","LB",2026,"Northeast",67.7,59.2,59.3,70.5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"0","0.00%",0,11,4,"18.20%","18.20%",2,16,1,"100%",20,20,0,1,0,0,118.8,1.25,1,"37.50%",0,0,0,0,1,"6.30%","0.00%","100%","0.00%",20,-7,"0.00%",8,3,"25.00%",1,1,0,"33.30%",1,1,1,1,0,"0.00%",4,4,0,1,0,"FCS",119,NA,NA,NA,119
"Amajah Lewis","ARKAPB",29,31.75,"D","LB",2026,"SWAC",57.3,58.7,NA,57.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,NA,NA,NA,NA,18,3,"16.70%","16.70%",3,11,2,"100%",14,7,0,0,0,0,95.8,1.27,0,"0.00%",0,1,0,1,0,"0.00%","50.00%","0.00%","0.00%",7,2,"0.00%",49,4,"0.00%",2,0,0,"0.00%",1,1,0,0,0,"0.00%",4,4,1,1,0,"FCS",386,NA,NA,NA,386
"Marco Patierno","W CAROLINA",25,31.65,"D","LB",2026,"Southern",67.9,71.5,55.4,63.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,"0","0.00%",0,11,2,"9.10%","18.20%",1,11,1,"100%",3,3,0,0,0,0,79.2,0.27,0,"45.50%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",3,0,"0.00%",11,2,"0.00%",1,1,0,"0.00%",1,1,0,0,0,"0.00%",2,2,0,0,0,"FCS",30,NA,NA,NA,30
"Blue Monroe","W CAROLINA",30,31.59,"D","LB",2026,"Southern",62.4,70.9,58.4,55.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,"0","0.00%",0,14,1,"0","7.10%",0,14,1,"100%",43,43,0,1,0,0,118.8,3.07,1,"14.30%",0,0,0,1,0,"7.10%","0.00%","100%","0.00%",43,13,"0.00%",0,1,"0.00%",0,1,0,"0.00%",1,0,0,0,0,"0.00%",1,1,0,0,0,"FCS",36,NA,NA,NA,36
"Moe Passi","UTAHTC",48,31.59,"D","LB",2026,"Big Sky",56.6,52.4,56.8,64.2,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,2,"0","0.00%",0,31,3.5,"16.10%","9.70%",5,15,2,"100%",17,8.5,0,1,0,1,102.1,1.13,0,"33.30%",0,0,0,1,1,"0.00%","0.00%","50.00%","0.00%",8.5,2,"50.00%",28,7,"12.50%",3,1,0,"16.70%",2,3,1,1,0,"0.00%",8,8,0,2,0,"FCS",278,NA,NA,NA,278
"Lucas Campizta","DELWARE ST",33,31.49,"D","LB",2026,"MEAC",64.4,63.8,59.5,63.1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,"0","0.00%",0,20,3.33,"10.00%","5.00%",2,12,0,"0.00%",0,0,0,0,0,0,0,0,0,"58.30%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",44,4,"20.00%",1,2,0,"20.00%",3,1,1,0,0,"0.00%",5,5,0,0,0,"FCS",310,NA,NA,NA,310
"Roman Kupu","TXAMEA",16,31.37,"D","LB",2026,"Southland",54.3,68.9,59.9,43.2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,"0","0.00%",0,12,6,"16.70%","16.70%",2,3,0,"0.00%",0,0,0,0,0,0,39.6,0,0,"33.30%",0,0,1,1,0,"0.00%","0.00%","0.00%","0.00%",0,12,"0.00%",5,4,"0.00%",3,0,0,"0.00%",1,3,0,0,0,"0.00%",4,4,0,0,0,"FCS",360,NA,NA,NA,360
"Braxton Sampson","INDIANA ST",38,31.33,"D","LB",2026,"Missouri Valley",60.5,73.6,55.9,49.3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,"0","0.00%",0,18,3.5,"11.10%","16.70%",2,15,2,"100%",20,10,0,1,0,0,108.3,1.33,0,"13.30%",0,2,0,3,1,"0.00%","100%","50.00%","0.00%",10,0.5,"0.00%",42,7,"22.20%",1,3,0,"0.00%",4,1,0,0,0,"50.00%",9,9,0,2,2,"FCS",55,NA,NA,NA,55
"Kaleb Platz","MERCYHURST",16,31.16,"D","LB",2026,"Northeast",68.2,68.4,59.8,60.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,"0","0.00%",0,12,4.5,"0","0",0,3,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",24,2,"0.00%",0,1,0,"0.00%",2,0,0,0,0,"0.00%",2,2,0,0,0,"FCS",294,NA,NA,NA,294
"Dallin Sweat","WEBER ST",16,31.07,"D","LB",2026,"Big Sky",63.4,62.2,NA,61.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,13,7,"7.70%","0",1,2,0,"0.00%",0,0,0,0,0,0,0,0,0,"100%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",49,2,"0.00%",1,0,0,"0.00%",1,1,0,0,0,"0.00%",2,2,0,0,0,"FCS",341,NA,NA,NA,341
"Robert Lamar","DAVIDSON",23,30.95,"D","LB",2026,"Pioneer",59,56.9,60,62.6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,"0","0.00%",0,14,0,"21.40%","7.10%",3,8,0,"0.00%",0,0,0,0,0,0,0,0,0,"37.50%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",2,2,"0.00%",1,1,1,"0.00%",1,1,0,0,0,"0.00%",2,2,0,0,0,"FCS",95,NA,NA,NA,95
"Aaryn Askew","MERCER",17,30.92,"D","LB",2026,"Southern",66,62,65.7,60,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,"12.50%","12.50%",12.5,8,0,"0","0",0,1,0,"0.00%",0,0,0,0,0,0,0,0,0,"100%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",19,1,"0.00%",0,0,0,"0.00%",0,0,0,1,0,"0.00%",1,1,0,0,0,"FCS",362,NA,NA,NA,362
"Keegan Krupp","MOREHEAD",27,30.62,"D","LB",2026,"Pioneer",67.2,65.3,59.8,64.9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,"0","0.00%",0,13,1,"7.70%","7.70%",1,13,0,"0.00%",0,0,0,0,0,0,0,0,0,"46.20%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",11,2,"0.00%",0,1,0,"0.00%",1,0,0,1,0,"0.00%",2,2,0,1,0,"FCS",365,NA,NA,NA,365
"Dylan Davis","MORGAN ST",39,30.44,"D","LB",2026,"MEAC",61.2,42,68.8,68.6,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,2,3,7,"14.30%","0.00%",0,15,0,"13.30%","0",2,17,0,"0.00%",0,0,0,0,0,0,0,0,0,"23.50%",0,0,0,1,1,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",33,2,"33.30%",1,0,0,"0.00%",0,0,0,1,0,"33.30%",3,3,1,1,1,"FCS",329,NA,NA,NA,329
"Matthew Sopp","NEW HAMP",50,30.39,"D","LB",2026,"CAA",57.9,62.4,54.6,56.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,"0","0.00%",0,23,8.67,"4.30%","0",1,21,1,"100%",18,18,0,1,0,0,118.8,0.86,1,"23.80%",0,1,0,1,0,"4.80%","100%","100%","0.00%",18,16,"0.00%",50,3,"25.00%",0,1,0,"25.00%",3,0,1,0,0,"0.00%",4,4,0,0,0,"FCS",231,NA,NA,NA,231
"Jalen Gist","DAVIDSON",21,30.3,"D","LB",2026,"Pioneer",69.9,72.3,57.6,62.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,"0","0.00%",0,11,1,"0","9.10%",0,8,0,"0.00%",0,0,0,0,0,0,0,0,0,"12.50%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",21,1,"0.00%",0,1,0,"0.00%",1,0,0,0,0,"0.00%",1,1,0,0,0,"FCS",284,NA,NA,NA,284
"Will Johnson","TENN TECH",21,30.26,"D","LB",2026,"Southern",68.2,68.8,59.2,61.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,"0","0.00%",0,15,3,"0","0",0,5,0,"0.00%",0,0,0,0,0,0,0,0,0,"40.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",40,1,"0.00%",0,1,0,"0.00%",1,0,0,0,0,"0.00%",1,1,0,0,0,"FCS",10,NA,NA,NA,10
"Will Handley","LAFAYETTE",26,30.18,"D","LB",2026,"Patriot",58.1,64.8,59.8,55.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"0","0.00%",0,14,0,"0","0",0,11,1,"100%",60,60,1,1,0,0,158.3,5.45,1,"27.30%",0,0,0,1,0,"9.10%","0.00%","100%","0.00%",60,4,"0.00%",19,1,"0.00%",0,0,0,"0.00%",0,0,0,0,0,"0.00%",1,1,0,1,0,"FCS",267,NA,NA,NA,267
"Jace Ward","PRVIEW A&M",42,30.16,"D","LB",2026,"SWAC",62.7,70.5,57.4,57.1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,"0","0.00%",0,20,0,"0","0",0,19,0,"0.00%",0,0,0,0,0,0,0,0,0,"42.10%",0,0,0,1,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",3,2,"33.30%",1,0,0,"0.00%",0,0,0,1,0,"33.30%",3,3,1,1,1,"FCS",91,NA,NA,NA,91
"Caelum Jones","LNDNWD",25,29.96,"D","LB",2026,"Big South - OVC Football Association",62.6,70.3,59.6,58.3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,"0","0.00%",0,7,3,"0","14.30%",0,17,1,"100%",5,5,0,0,0,0,87.5,0.29,0,"41.20%",0,0,0,2,1,"0.00%","0.00%","0.00%","0.00%",5,2,"0.00%",11,5,"28.60%",1,1,0,"0.00%",1,1,0,1,0,"50.00%",7,7,0,2,2,"FCS",270,NA,NA,NA,270
"Carter Wyatt","ELON",19,29.86,"D","LB",2026,"CAA",60.9,71.6,NA,54.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,5,2,"0","20.00%",0,14,0,"0.00%",0,0,0,0,0,0,39.6,0,0,"35.70%",0,0,1,1,0,"0.00%","0.00%","0.00%","0.00%",0,11,"0.00%",56,1,"0.00%",0,0,0,"0.00%",1,0,0,0,0,"0.00%",1,1,0,0,0,"FCS",23,NA,NA,NA,23
"Jamarcus Smith","TENN MARTN",33,29.57,"D","LB",2026,"Big South - OVC Football Association",56.2,63.6,50.3,58.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,9,"0","0.00%",0,8,0,"0","0",0,16,0,"0.00%",0,0,0,0,0,0,39.6,0,0,"75.00%",0,0,0,1,0,"0.00%","0.00%","0.00%","0.00%",0,10,"0.00%",0,1,"0.00%",0,1,1,"0.00%",1,0,0,0,0,"0.00%",1,1,0,0,0,"FCS",129,NA,NA,NA,129
