"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade","Defensive.Grades","Coverage.Grade","Run.Defense.Grade","Pass.Rush.Grade","Total.Tackles","Assistant","Stops","Lined.up.in.Press.Coverage","Passer.Rating.Allowed","Pass.Break.Up","Average.Depth.of.Target.per.Coverage","Receiving.Yards.Allowed.per.Snap","Yards.per.Reception.Allowed","Average.Depth.of.Tackle","Interceptions","Pass.Stop","Missed.Tackles.on.Pass.Plays","Assist.Tackles.on.Run.Plays","Missed.Tackles.on.Run.Plays","Assist.on.Pass.Plays","Touchdowns.Allowed","Run.Tackle.for.Losss.or.No.Gain","Open.Targets","Pass.Tackle.for.Loss.or.No.Gain","Dropped.Int","Hurries","Hits","Fumble.Recovery","Forced.Fumble","Sacks","Pursuit.Pressure","Missed.Tackle.Percentage","Run.Stop","Tackle.for.Loss.or.No.Gain","Total.Pressures.Generated","Assist.Tackles","Negative.Plays","Total.Negative.Plays","Total.Positive.Plays","Receptions.Allowed","Completion.Percentage.Allowed","Pass.Yards.Allowed","First.Downs.Allowed","Forced.Incompletions","X15..Yards.Allowed.Percentage","Percentage.of.Open.Targets","Percentage.of.First.Down.or.Touchdown.Allowed","Interceptions.per.Target.Coverage.Percentage","Forced.Incompletion.Percentage","Missed.Tackle.Percentage.on.Run.Plays","Pass.Missed.Tackles.Percentage","First.Contact","Batted.Passes","Interception","Drops...Off.Targets.Receptions.Forced","Pass.Rush.Productivity","Unblocked.Pass.Rush","Beaten.Defender","Plays.of.15..Yards.Allowed"
"Christian Oku","ABILENE CH",76,50.7,"C",59.1,62.1,46.5,NA,3,0,2,NA,42.4,0,15.7,0.23,9,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"25.00%",1,0,0,0,4,2,0,1,"33.30%",9,1,0,"0.00%","33.30%","33.30%","0.00%","0.00%","50.00%","0.00%",2,0,0,2,NA,0,0,0
"Kemaury Tye","FORDHAM",34,50.28,"C",60.5,59.5,63,NA,3,1,0,NA,95.8,0,7,1.11,7,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,"0.00%",0,0,0,1,2,2,0,3,"100%",21,2,0,"0.00%","66.70%","66.70%","0.00%","0.00%","0.00%","0.00%",1,0,0,0,NA,0,0,0
"Gavin Shepard","S ILLINOIS",45,50.24,"C",57.4,56.9,60.7,NA,1,0,1,NA,74.3,0,12,0.34,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,4,4,1,2,"66.70%",12,1,0,"0.00%","0.00%","33.30%","0.00%","0.00%","0.00%","0.00%",1,0,0,1,NA,0,0,0
"Brandon Ross","NWSTATE",34,50.24,"C",63.2,67.3,53.6,NA,5,0,2,NA,95.8,0,-2,0.54,7,5.75,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"16.70%",2,0,0,0,2,0,0,1,"100%",7,0,0,"0.00%","100%","0.00%","0.00%","0.00%","20.00%","0.00%",5,0,0,0,NA,0,0,0
"Ty Richardson","UC DAVIS",61,50.19,"C",67.9,67.5,64.2,NA,NA,0,0,NA,118.8,0,6,0.58,19,0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,1,0,0,0,NA,NA,0,0,NA,1,1,1,1,"100%",19,1,0,"3.00%","0.00%","100%","0.00%","0.00%",NA,NA,0,0,0,0,NA,0,0,1
"Adonis Marshall","MERCYHURST",37,50.18,"C",62.8,56.8,75.3,60,5,1,1,NA,149.3,0,25.3,3.61,32.5,4.67,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"0.00%",1,0,0,1,2,2,0,2,"66.70%",65,2,0,"11.10%","0.00%","66.70%","0.00%","0.00%","0.00%","0.00%",3,0,0,1,0,0,0,2
"Simion Hines","FL A&M",20,50.16,"C",56,51.1,65.5,58,1,0,1,NA,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50.00%",1,0,0,0,1,1,0,0,"0.00%",0,0,0,"0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","100%",2,0,0,0,0,0,0,0
"Terry Dorsey","VA MILT IN",41,49.96,"C",64.8,59,69.9,57.9,2,0,1,NA,72.9,0,1.5,1.17,14,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"33.30%",1,0,0,0,2,1,0,1,"50.00%",14,1,0,"0.00%","0.00%","50.00%","0.00%","0.00%","33.30%","0.00%",2,0,0,1,0,0,0,0
"Christen Williams","GRAMBLING",42,49.57,"C",51.3,50.1,51.4,69,3,0,2,NA,111.1,0,9.3,1.6,10.7,9,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,"0.00%",0,0,3,0,4,3,0,3,"100%",32,1,0,"5.00%","0.00%","33.30%","0.00%","0.00%","0.00%","0.00%",3,0,0,0,66.7,3,0,1
"Joshua Kabaka","FORDHAM",17,49.56,"C",54.8,53.3,61.6,NA,NA,0,0,NA,39.6,0,3,0,0,0,0,NA,NA,NA,NA,NA,0,NA,1,NA,0,0,0,0,0,0,0,NA,NA,0,0,NA,1,1,0,0,"0.00%",0,0,0,"0.00%","100%","0.00%","0.00%","0.00%",NA,NA,0,0,0,1,NA,0,0,0
"Justin Wimpye","AUSTINPEAY",27,49.5,"C",61.7,54.9,65.4,77.3,2,0,1,NA,102.1,0,7,2.13,16,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"33.30%",1,0,1,0,2,2,0,2,"66.70%",32,1,0,"6.70%","33.30%","33.30%","0.00%","0.00%","0.00%","50.00%",3,0,0,1,100,0,0,1
"Deliyon Freeman","N ARIZONA",37,49.5,"C",62,60.8,65.2,57.6,3,1,0,NA,100,0,3,1.14,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"25.00%",0,0,0,1,2,2,1,3,"100%",24,0,0,"0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","33.30%",4,0,0,0,0,0,0,0
"Christian Palmer Jr.","MONMOUTH",44,49.41,"C",61.7,60,66.1,NA,3,0,0,NA,143.8,1,15.4,3.91,30,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"0.00%",0,0,0,0,2,2,1,3,"60.00%",90,2,1,"8.70%","0.00%","40.00%","0.00%","20.00%","0.00%","0.00%",2,0,0,2,NA,0,0,2
"Malik Baker","SE MO ST",22,49.39,"C",52.2,57.9,45.2,NA,NA,0,0,NA,39.6,0,25,0,0,0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,0,0,NA,3,1,0,0,"0.00%",0,0,0,"0.00%","0.00%","0.00%","0.00%","0.00%",NA,NA,0,0,0,1,NA,0,0,0
"Mohamed Toure","STHLSK",54,49.13,"C",53,50.2,70.3,60,4,0,1,NA,82.8,0,16.3,2.14,18.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0.00%",1,1,0,0,6,6,2,4,"50.00%",75,2,1,"5.70%","0.00%","25.00%","0.00%","12.50%","0.00%","0.00%",3,0,0,3,0,0,0,2
"Bryson Boulden","ARKAPB",51,49.03,"C",60,63.1,49.9,NA,0,0,0,NA,39.6,0,23.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"100%",0,0,0,0,2,1,0,0,"0.00%",0,0,0,"0.00%","0.00%","0.00%","0.00%","0.00%","100%","0.00%",3,0,0,2,NA,0,0,0
"Deuce Geter","BUCKNELL",16,48.52,"C",58.4,63.3,53.9,59.6,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"100%",0,0,0,0,1,0,0,0,"0.00%",0,0,0,"0.00%","0.00%","0.00%","0.00%","0.00%","100%","0.00%",1,0,0,0,0,0,0,0
"Cam Frazier","DUQUESNE",32,48.51,"C",59,64,52.9,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"100%",0,0,0,0,1,0,0,0,"0.00%",0,0,0,"0.00%","0.00%","0.00%","0.00%","0.00%","100%","0.00%",1,0,0,0,NA,0,0,0
"Aden Tagaloa-Nelson","E KENTUCKY",42,48.49,"C",64,63.3,63.2,NA,3,0,0,NA,135.7,1,8.6,2.42,11.6,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,2,2,2,5,"71.40%",58,4,2,"8.30%","14.30%","57.10%","0.00%","28.60%","0.00%","0.00%",3,0,0,0,NA,0,0,2
"Dorian Blackwell","TXRG",31,48.42,"C",56.9,53.8,69.9,NA,1,0,1,NA,107.5,0,25,1.77,19.5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0.00%",1,0,0,0,3,3,1,2,"40.00%",39,1,1,"4.50%","0.00%","20.00%","0.00%","20.00%","0.00%","0.00%",1,0,0,2,NA,0,0,1
"Braden Haas","HOLY CROSS",43,48.23,"C",63.1,61.2,66.7,56.6,2,1,0,NA,118.8,0,17,3.63,58,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,1,2,1,1,1,"100%",58,1,0,"6.30%","0.00%","100%","100%","0.00%","0.00%","0.00%",1,0,1,0,0,0,0,1
"CJ Dale Jr.","HOWARD",30,48.13,"C",60.2,59.8,61,59.7,NA,0,0,NA,131.9,1,13.7,1.25,12.5,0,0,NA,NA,NA,NA,NA,1,NA,0,NA,0,0,0,0,0,0,0,NA,NA,0,0,NA,2,2,1,2,"66.70%",25,2,1,"5.00%","0.00%","66.70%","0.00%","33.30%",NA,NA,0,0,0,0,0,0,0,1
"Ezekiel Swayne","SAN DIEGO",50,48.09,"C",65.5,67.9,54.9,NA,2,0,1,NA,118.8,0,2,0.21,3,25,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"33.30%",0,0,0,0,2,1,1,2,"100%",6,1,0,"0.00%","0.00%","50.00%","0.00%","0.00%","50.00%","0.00%",4,0,0,0,NA,0,0,0
"Michael Jordan Jr.","NEW HAMP",28,48.01,"C",64.4,69,47.1,NA,1,1,0,NA,68.8,0,18.3,1.87,28,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"50.00%",0,0,0,1,2,1,2,1,"33.30%",28,1,1,"6.70%","33.30%","33.30%","0.00%","33.30%","0.00%","100%",1,0,0,1,NA,0,0,1
"Kevin Gaines Jr.","ALABAMA ST",18,47.82,"C",63.4,71,45,NA,0,0,0,NA,56.3,0,20,0.5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"100%",0,0,0,0,1,0,1,1,"50.00%",4,0,0,"0.00%","0.00%","0.00%","0.00%","0.00%","100%","0.00%",0,0,0,1,NA,0,0,0
"Chris Baker","N ALABAMA",35,47.81,"C",54,46.8,66.6,NA,4,1,2,NA,95.8,0,7,0.41,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",2,0,0,1,3,2,0,1,"100%",7,1,0,"0.00%","0.00%","100%","0.00%","0.00%","0.00%","0.00%",3,0,0,0,NA,0,0,0
"Michael Gilliam","CAMPBELL",48,47.77,"C",58.7,59.8,62.2,48.6,1,0,0,NA,67.4,1,8.2,0.94,11.3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"75.00%",0,0,1,0,5,5,1,3,"50.00%",34,0,1,"2.80%","0.00%","0.00%","0.00%","16.70%","0.00%","75.00%",4,0,0,2,NA,1,0,1
"Newton Essiem","VILLANOVA",69,47.53,"C",59.8,57.1,69.3,60,5,0,1,NA,83.3,0,9.2,2.24,13.4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16.70%",0,0,0,0,5,5,2,7,"58.30%",94,5,1,"7.10%","0.00%","41.70%","0.00%","8.30%","0.00%","16.70%",5,0,0,3,0,0,0,3
"Jaiydyn Johnson","STF AUSTIN",28,47.5,"C",61.6,65,49.3,NA,3,0,0,NA,106.9,1,8.8,1.79,11.3,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"25.00%",0,0,0,0,3,2,2,3,"50.00%",34,2,1,"5.30%","0.00%","33.30%","0.00%","16.70%","50.00%","0.00%",4,0,0,1,NA,0,0,1
"Noah St-Juste","S DAK ST",27,47.46,"C",57.6,56.8,61.5,NA,2,0,1,NA,82.3,0,10.3,2.18,18.5,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,2,2,0,2,"50.00%",37,2,0,"5.90%","50.00%","50.00%","0.00%","0.00%","0.00%","0.00%",2,0,0,2,NA,0,0,1
"Brandon Parnell Jr.","HAMPTON",62,47.44,"C",61.6,66.5,40.3,NA,2,1,0,NA,42.4,0,1,0.16,6,30,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"50.00%",0,0,0,1,3,1,0,1,"33.30%",6,0,0,"0.00%","0.00%","0.00%","0.00%","0.00%","33.30%","100%",2,0,0,2,NA,0,0,0
"Tysean Griffin","W ILLINOIS",48,47.32,"C",53.6,51.1,66.1,NA,3,1,0,NA,72.1,0,22.8,1.76,22,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"25.00%",0,0,0,1,3,3,0,2,"40.00%",44,2,0,"4.00%","0.00%","40.00%","0.00%","0.00%","0.00%","33.30%",3,0,0,2,NA,0,0,1
"Cristian Conyer","E KENTUCKY",33,47.18,"C",62.3,61.2,63.1,NA,1,0,0,NA,112.5,0,11,0.73,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,1,1,0,1,"100%",11,1,0,"0.00%","0.00%","100%","0.00%","0.00%","0.00%","0.00%",1,0,0,0,NA,0,0,0
"Mick McKee","LEHIGH",17,46.94,"C",60.4,59.7,60.7,NA,1,0,0,NA,95.8,0,25.5,3.11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,1,1,1,1,"50.00%",28,1,0,"11.10%","0.00%","50.00%","0.00%","0.00%","0.00%","0.00%",1,0,0,1,NA,0,0,1
"Xavier Cannaday","LIUSHAR",66,46.87,"C",54.7,53.6,59.4,58.3,3,0,1,NA,95.8,0,32,2.04,47,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"25.00%",0,1,1,0,4,3,1,1,"50.00%",47,1,0,"4.30%","0.00%","50.00%","0.00%","0.00%","0.00%","25.00%",4,0,0,1,50,1,0,1
"Michael Evans","SCAR STATE",19,46.86,"C",58.6,58.3,60.2,NA,2,1,0,NA,95.8,0,20.5,2.53,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,1,1,1,0,1,"50.00%",38,1,0,"6.70%","0.00%","50.00%","0.00%","0.00%","0.00%","0.00%",1,0,0,0,NA,0,0,1
"Ky'Ree Murphy","WOFFORD",16,46.83,"C",53.2,49.7,64.8,NA,4,0,2,NA,118.8,1,12.4,8.17,24.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0.00%",1,1,0,0,3,3,2,4,"80.00%",98,2,1,"8.30%","0.00%","40.00%","0.00%","20.00%","0.00%","0.00%",4,0,0,0,NA,0,0,1
"Myles Green","S DAK ST",51,46.79,"C",60.6,60.7,59.4,NA,5,1,0,NA,106.3,0,5.5,0.41,11,6.5,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,"16.70%",0,0,0,1,3,2,0,1,"50.00%",11,1,0,"0.00%","100%","50.00%","0.00%","0.00%","33.30%","0.00%",3,0,0,1,NA,0,0,0
"Michael Bonsu","GEORGETOWN",48,46.54,"C",61.1,60.5,61.6,NA,5,1,0,NA,115.6,0,10,3.36,11.8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,"16.70%",0,0,0,1,2,1,0,4,"100%",47,1,0,"7.10%","0.00%","25.00%","0.00%","0.00%","50.00%","0.00%",4,0,0,0,NA,0,0,1
"David Jones","SE MO ST",36,46.46,"C",39.3,47.6,32.8,60,3,0,2,NA,39.6,1,25.5,0,0,2.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"25.00%",2,1,0,0,5,2,0,0,"0.00%",0,0,1,"0.00%","0.00%","0.00%","0.00%","50.00%","33.30%","0.00%",2,0,0,0,0,0,0,0
"J. Augustus Olidge","HOWARD",18,46.33,"C",50,49.3,60,NA,1,0,0,NA,46.5,0,20.3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,2,2,0,1,"33.30%",12,1,0,"0.00%","0.00%","33.30%","0.00%","0.00%","0.00%","0.00%",1,0,0,2,NA,0,0,0
"Chance Harrison Jr.","W ILLINOIS",38,46.33,"C",57.7,55.6,62.2,NA,4,1,1,NA,158.3,0,35,2.57,36,7.67,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"0.00%",1,1,0,1,2,1,0,1,"100%",36,1,0,"7.10%","0.00%","100%","0.00%","0.00%","0.00%","0.00%",2,0,0,0,NA,0,0,1
"Cameron Cason","S ILLINOIS",36,46.28,"C",58.6,60.5,52,NA,3,0,2,NA,106,0,14.7,1.17,7,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"25.00%",1,0,0,1,4,3,2,4,"57.10%",28,2,1,"4.20%","0.00%","28.60%","0.00%","14.30%","0.00%","0.00%",2,0,0,2,NA,0,0,1
"Zion Graham","SACR HEART",17,46.26,"C",60.5,60,60.1,NA,1,0,0,NA,91,0,10,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,1,1,0,2,"66.70%",24,1,0,"8.30%","0.00%","33.30%","0.00%","0.00%","0.00%","0.00%",2,0,0,1,NA,0,0,1
"DaMari Washington","PORTLAND",30,46.25,"C",40.5,56.2,56,NA,NA,0,0,NA,60.4,0,23,1.14,8,0,0,NA,NA,NA,NA,NA,0,NA,1,NA,0,0,0,0,0,0,0,NA,NA,0,0,NA,4,2,0,1,"50.00%",8,0,0,"0.00%","50.00%","0.00%","0.00%","0.00%",NA,NA,0,0,0,1,NA,0,0,0
"Daylyn Diston","FL A&M",50,46.06,"C",57.1,52.8,67,NA,5,0,1,NA,109.7,0,15.7,2.94,23.5,14.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",1,0,0,0,3,2,0,2,"66.70%",47,2,0,"6.30%","0.00%","66.70%","0.00%","0.00%","0.00%","0.00%",2,0,0,1,NA,0,0,1
"Amari Jackson","VILLANOVA",21,46.06,"C",60.5,59.2,62.2,NA,2,0,1,NA,118.8,0,10,0.1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"33.30%",0,0,0,0,1,1,0,1,"100%",1,1,0,"0.00%","0.00%","100%","0.00%","0.00%","0.00%","0.00%",1,0,0,0,NA,0,0,0
"Katrevrick Banks","GRAMBLING",17,45.85,"C",59.7,51.3,69.9,59,2,1,0,NA,118.8,0,-2,2.14,15,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,1,1,1,0,1,"100%",15,1,0,"14.30%","0.00%","100%","0.00%","0.00%","0.00%","0.00%",0,0,0,0,0,0,0,1
"Nikkem Reynolds","NEWHVN",27,45.68,"C",58.6,56.7,63,NA,NA,0,0,NA,100,0,8,1,8,0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,0,0,NA,1,1,0,1,"100%",8,0,0,"0.00%","0.00%","0.00%","0.00%","0.00%",NA,NA,0,0,0,0,NA,0,0,0
"Vance Sheppert","CAMPBELL",50,45.4,"C",63.6,63.3,60,60,4,1,0,NA,146.5,0,8.3,0.71,9.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,1,2,2,0,3,"100%",29,2,0,"2.40%","0.00%","66.70%","0.00%","0.00%","0.00%","0.00%",2,0,0,0,0,0,0,1
"Ian Langan","LAFAYETTE",51,45.32,"C",55.2,53.7,55.4,67.5,4,1,3,NA,123.6,0,-1,0.68,9.5,2.67,0,0,0,0,2,1,1,0,3,0,0,1,1,0,0,0,2,"33.30%",3,0,2,1,4,2,1,2,"66.70%",19,1,0,"3.60%","100%","33.30%","0.00%","0.00%","40.00%","0.00%",6,0,0,1,0,0,0,1
"Johnathan Guerrero","SAN DIEGO",18,45.13,"C",59.6,57.4,64,NA,1,0,0,NA,118.8,0,13,1.3,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,1,1,0,1,"100%",13,1,0,"0.00%","0.00%","100%","0.00%","0.00%","0.00%","0.00%",1,0,0,0,NA,0,0,0
"Zavian Dilworth","NICHOLLS",42,44.75,"C",57.1,55.2,62.7,NA,5,0,1,NA,133.3,0,11.3,1.65,9.3,7.5,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,3,2,0,3,"75.00%",28,2,0,"0.00%","50.00%","50.00%","0.00%","0.00%","0.00%","0.00%",4,0,0,1,NA,0,0,0
"Solomon Oduma","ILL STATE",27,44.64,"C",45.5,63.2,47.6,52.6,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,"100%",0,0,1,0,2,0,0,0,"0.00%",0,0,0,"0.00%","0.00%","0.00%","0.00%","0.00%","100%","0.00%",1,0,0,0,4.2,0,0,0
"Jalen Edwards","LAFAYETTE",52,44.37,"C",59.3,57.4,67.1,NA,2,0,1,NA,118.8,0,19,3.86,28,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,3,3,1,4,"100%",112,1,0,"10.30%","50.00%","25.00%","0.00%","0.00%","0.00%","0.00%",3,0,0,0,NA,0,0,3
"Samuel McCall","BETH COOK",36,44.16,"C",52.6,64.6,41.5,57.7,1,0,0,NA,39.6,0,5,0,0,11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"50.00%",0,0,0,0,3,0,0,0,"0.00%",0,0,0,"0.00%","100%","0.00%","0.00%","0.00%","50.00%","0.00%",2,0,0,1,0,0,0,0
"Patrick Kince Jr.","ALCORN ST",42,43.66,"C",53.5,49.8,64.9,NA,1,0,0,NA,70.8,0,8,1.08,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,2,2,0,1,"50.00%",13,1,0,"0.00%","0.00%","50.00%","0.00%","0.00%","0.00%","0.00%",1,0,0,1,NA,0,0,0
"Khaleb Bridges","CITADEL",61,43.66,"C",63.5,65,55.2,NA,5,1,0,NA,149.3,0,17.7,1.34,25.5,5.5,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,"16.70%",0,0,0,1,2,1,0,2,"66.70%",51,2,0,"2.60%","66.70%","66.70%","0.00%","0.00%","25.00%","0.00%",4,0,0,1,NA,0,0,1
"Zay Franks","SE LA",58,43.63,"C",51.3,46,69.7,NA,2,0,0,NA,119.6,1,10,2.13,12.8,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,4,4,0,4,"57.10%",51,2,1,"4.20%","42.90%","28.60%","0.00%","14.30%","0.00%","0.00%",2,0,0,2,NA,0,0,1
"Keon Powell","ALBANY",39,43.51,"C",51.9,48.6,71.7,NA,4,0,2,NA,122.6,0,7.1,1.29,7.2,2,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,"0.00%",1,0,0,0,5,5,1,5,"71.40%",36,4,0,"0.00%","42.90%","57.10%","0.00%","0.00%","0.00%","0.00%",4,0,0,1,NA,0,0,0
"Jordan Jackson","GARD-WEBB",32,43.42,"C",60,58.6,63,NA,NA,0,0,NA,108.3,0,4,0.83,10,0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,0,0,NA,1,1,0,1,"100%",10,1,0,"0.00%","0.00%","100%","0.00%","0.00%",NA,NA,0,0,0,0,NA,0,0,0
"Jahel Alexis","FL A&M",38,43.24,"C",52.9,48.3,68.1,NA,2,1,0,NA,71.9,0,14.8,1.42,13.5,13,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"50.00%",0,0,0,1,3,3,0,2,"50.00%",27,1,0,"5.30%","0.00%","25.00%","0.00%","0.00%","0.00%","100%",3,0,0,2,NA,0,0,1
"Ross Davidson","YNGTOWN ST",19,42.69,"C",57.6,63.2,54.2,57.6,1,0,0,NA,79.2,0,-4,0.2,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"50.00%",0,0,0,0,1,0,0,1,"100%",1,0,0,"0.00%","0.00%","0.00%","0.00%","0.00%","50.00%","0.00%",2,0,0,0,0,0,0,0
"Davis Rice","LEHIGH",20,42.58,"C",50.5,64.9,28.7,58.6,3,0,1,NA,0,0,0,0,0,8,0,1,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,"57.10%",0,0,2,0,5,1,2,0,"0.00%",0,0,0,"0.00%","0.00%","0.00%","0.00%","0.00%","66.70%","50.00%",3,0,0,0,50,1,0,0
"Jalon Jones","LNDNWD",42,42.47,"C",56.9,56.3,61.4,NA,4,0,1,NA,85.7,0,4.9,1.03,5.3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"33.30%",0,0,0,0,5,5,2,6,"85.70%",32,1,0,"0.00%","0.00%","14.30%","0.00%","0.00%","0.00%","33.30%",4,0,0,1,NA,0,0,0
"Tayshaun Burney","RICHMOND",61,42.35,"C",62.7,65.3,53.2,NA,1,0,1,NA,141.7,0,17.5,1.03,12,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,"50.00%",0,0,1,0,2,1,1,3,"75.00%",36,1,0,"2.90%","0.00%","25.00%","0.00%","0.00%","100%","0.00%",2,0,0,1,NA,0,0,1
"Cam Boone","HOLY CROSS",46,42.26,"C",59.7,55.6,70.1,NA,4,1,0,NA,158.3,0,29,4.15,41.5,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,1,2,2,0,2,"100%",83,2,0,"10.00%","0.00%","100%","0.00%","0.00%","0.00%","0.00%",2,0,0,0,NA,0,0,2
"Olatunde Mkparu","BRYANT",49,42.14,"C",44.7,45.8,54.1,NA,6,2,1,NA,75.7,0,21.3,3.3,33,6.67,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,"14.30%",1,0,0,2,5,2,0,1,"33.30%",33,1,0,"10.00%","66.70%","33.30%","0.00%","0.00%","16.70%","0.00%",5,0,0,1,NA,0,0,1
"Jackson Dowd","LEHIGH",23,42.07,"C",48.6,38.2,66.4,NA,3,0,3,NA,39.6,0,12.4,0.4,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"40.00%",3,0,0,0,4,3,1,1,"20.00%",4,0,0,"0.00%","0.00%","0.00%","0.00%","0.00%","25.00%","100%",4,0,0,3,NA,0,0,0
"Myti Johnson","W GEORGIA",45,41.88,"C",55.2,55.5,56.1,NA,2,0,1,NA,80.2,0,7.8,0.71,5,5,0,1,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,"50.00%",0,0,0,0,4,3,1,3,"75.00%",15,0,0,"0.00%","75.00%","0.00%","0.00%","0.00%","50.00%","50.00%",3,0,0,0,NA,0,0,0
