"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade","Position","Season","Conference","Defensive.Grades","Run.Defense.Grade","Pass.Rush.Grade","Coverage.Grade","Batted.Passes","Assistant","Stops","Sacks","NFL.Sacks","Hits","Hurries","Total.Pressures.Generated","Beaten.Defender","Pass.Break.Up","Interception","Forced.Fumble","Fumble.Recovery","Tackle.for.Loss.or.No.Gain","Dropped.Int","Pursuit.Pressure","Unblocked.Pass.Rush","First.Contact","Negative.Plays","Pass.Rush.Plays","Pass.Rush.Win.Percentage","Pass.Rush.Pressure.Percentage","Pass.Rush.Productivity","Run.Defense.Plays","Average.Depth.of.Tackle","Negative.Rush.Defense.Percentage","Positive.Rush.Defense.Percentage","Number.of.Negative.Plays","Coverage.Snaps","Receptions.Allowed","Completion.Percentage.Allowed","Pass.Yards.Allowed","Yards.per.Reception.Allowed","Touchdowns.Allowed","First.Downs.Allowed","Interceptions","Forced.Incompletions","Passer.Rating.Allowed","Receiving.Yards.Allowed.per.Snap","Plays.of.15..Yards.Allowed","Successful.Plays.Percentage","Sacks.per.Throwaway","Open.Targets","Drops...Off.Targets.Receptions.Forced","Total.Negative.Plays","Total.Positive.Plays","X15..Yards.Allowed.Percentage","Percentage.of.Open.Targets","Percentage.of.First.Down.or.Touchdown.Allowed","Interceptions.per.Target.Coverage.Percentage","Receiving.Yards.per.Coverage.Target","Average.Depth.of.Target.per.Coverage","Forced.Incompletion.Percentage","Jersey.Number","Total.Tackles","Missed.Tackle.Percentage","Assist.Tackles","Run.Stop","Run.Tackle.for.Losss.or.No.Gain","Missed.Tackle.Percentage.on.Run.Plays","Tackles.on.Run.Plays","Assist.Tackles.on.Run.Plays","Missed.Tackles.on.Run.Plays","Pass.Stop","Pass.Tackle.for.Loss.or.No.Gain","Pass.Missed.Tackles.Percentage","Total.Tackle.Snaps","Total.Tackles..Sacks...Assists...Sacks...Missed.","Assist.on.Pass.Plays","Tackles.on.Pass.Plays","Missed.Tackles.on.Pass.Plays","Conference_Level","Row_ID","Lined.up.in.Press.Coverage","row_id"
"IOSE EPENESA","IOWA",31,20.3,"D","ED",2026,"Big Ten",68.6,68,62.8,NA,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,3,1,12,0.167,0.083,4.2,19,2.5,0.053,0.158,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2,0,0,1,1,0,2,0,0,0,0,0,2,2,0,0,0,"P4",233,NA,233
"ISAAC TERRELL","IOWA STATE",40,20.21,"D","ED",2026,"Big 12",57.5,59.7,55.9,NA,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,2,21,0.048,0.095,4.8,19,7,0.105,0.053,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,"P4",137,NA,137
"JEROD SMITH II","LOUISVILLE",18,19.75,"F","ED",2026,"ACC",55.4,56.3,55.8,60,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2,9,0,0.111,5.6,9,0,0.222,0.333,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,2,0,1,0,0,0,0,1,0,1,0,0,2,2,0,1,0,"P4",169,NA,169
"JONATHAN MALDONADO","OLE MISS",24,19.52,"F","ED",2026,"SEC",69.7,75,54.7,61.4,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,10,0,0,0,10,-1,0,0.3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,1,2,2,0,2,1,0,0,0,0,3,3,0,0,0,"P4",37,NA,37
"LANDON BARNES","OLE MISS",20,19.52,"F","ED",2026,"SEC",53.8,63.2,58.7,67.7,0,1,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2,11,0.091,0.091,4.5,9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,3,0,1,1,0,0,1,1,0,1,1,0,3,3,0,1,0,"P4",248,NA,248
"CALEB HERRING","S CAROLINA",31,19.48,"F","ED",2026,"SEC",68.3,69.4,62.5,NA,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,3,0,23,0.13,0.087,4.3,8,2,0,0.125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,"P4",119,NA,119
"KOFI ASARE","FLORIDA",18,19.27,"F","ED",2026,"SEC",61.8,60,52.6,63.7,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,8,0.125,0.125,6.3,3,0,0,0.333,0,7,1,1,6,6,0,0,0,0,91.7,0.86,0,0.571,0,0,0,0,0,0,0,0,0,6,0,0,22,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,"P4",45,NA,45
"ZINA UMEOZULU","TEXAS",33,19.14,"F","ED",2026,"SEC",60.2,66.5,52.8,60,0,0,3,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,2,19,0,0.053,2.6,13,1,0.154,0.231,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,3,2,0,3,0,0,0,0,0,3,3,0,0,0,"P4",164,NA,164
"DESEAN BROWN","OKLA STATE",16,19,"F","ED",2026,"Big 12",62.4,65.4,56.8,60,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,11,0.091,0.182,9.1,4,0,0,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4",33,NA,33
"SAMUEL OKUNLOLA","VA TECH",17,18.8,"F","ED",2026,"ACC",56.1,42.3,76.3,NA,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,2,7,0.429,0,0,10,-3,0.2,0.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"P4",18,NA,18
"ALEX BRAY","KANSAS",18,18.79,"F","ED",2026,"Big 12",66.5,65.6,62.2,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0.125,0,0,9,0,0,0.111,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"P4",129,NA,129
"DAVID SANTIAGO","KANSAS",53,18.7,"F","ED",2026,"Big 12",70.2,74.3,56.8,61,0,0,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4,2,18,0.056,0.056,2.8,31,1,0.065,0.194,2,4,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,44,4,0,0,4,1,0,4,0,0,0,0,0,4,4,0,0,0,"P4",174,NA,174
"DESMOND UMEOZULU","ALABAMA",19,18.67,"F","ED",2026,"SEC",75.2,70.2,70,NA,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,9,0.111,0.111,5.6,10,2,0,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"P4",115,NA,115
"COOPER BLOMSTROM","ARIZONA",40,18.48,"F","ED",2026,"Big 12",58.2,54.9,53,71.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,20,0,0,0,17,5,0.176,0.235,3,3,1,1,4,4,0,0,0,0,83.3,1.33,0,0.667,0,0,0,0,1,0,0,0,0,4,-4,0,48,3,0.4,0,1,0,0.5,2,0,2,1,0,0,5,5,0,1,0,"P4",81,NA,81
"ADAM KISSAYI","MINNESOTA",21,18.46,"F","ED",2026,"Big Ten",62.2,63.6,57,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,0,0,0,12,3,0.083,0.25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,2,0.333,1,1,0,0.333,1,1,1,0,0,0,3,3,0,0,0,"P4",180,NA,180
"HARPER HOLLOMAN","W VIRGINIA",34,18.25,"F","ED",2026,"Big 12",65,61.2,60.4,66.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,11,0.091,0.091,4.5,19,0,0,0,0,4,1,1,6,6,0,0,0,0,91.7,1.5,0,0,0,0,0,0,0,0,0,0,0,6,3,0,50,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,"P4",155,NA,155
"CHASE KENNEDY","ARIZONA",37,18.17,"F","ED",2026,"Big 12",59.2,72.1,51.7,50.9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,16,0,0,0,17,3,0,0.059,0,4,1,1,11,11,0,0,0,0,112.5,2.75,0,0.5,0,0,0,1,0,0,0,0,0,11,4,0,7,4,0,3,1,0,0,1,2,0,0,0,0,4,4,1,0,0,"P4",41,NA,41
"BLAKE PURCHASE","OLE MISS",21,18.06,"F","ED",2026,"SEC",70.2,61.5,72.2,62.6,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,8,0.125,0.125,6.3,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,"P4",135,NA,135
"JUSTIN HILL","ALABAMA",20,17.77,"F","ED",2026,"SEC",69.2,70.8,59.9,60.3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,10,0.1,0,0,8,2.5,0,0.125,0,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,2,0,0,2,0,0,0,0,0,2,2,0,0,0,"P4",201,NA,201
"TYSHON REED JR.","DUKE",42,17.73,"F","ED",2026,"ACC",63.2,71.7,53.1,60,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,27,0,0,0,14,0,0.071,0.286,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,2,0,0,0,0,2,0,0,0,0,2,2,0,0,0,"P4",184,NA,184
"ROMAN PITRE","ARIZONA ST",37,17.6,"F","ED",2026,"Big 12",60.1,64.2,55.1,60,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,23,0,0.043,2.2,14,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,0,2,0,0,0,0,1,0,0,0,0,2,2,1,0,0,"P4",53,NA,53
"JOE BARNA","ILLINOIS",44,17.1,"F","ED",2026,"Big Ten",63.9,68.6,53.6,60,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,27,0,0,0.037,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,2,0,2,0,0,0,0,2,0,0,0,0,2,2,0,0,0,"P4",145,NA,145
"DAKYUS BRINKLEY","KANSAS",18,17.09,"F","ED",2026,"Big 12",69.2,72.8,55.6,60,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,9,4.67,0,0.222,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,1,1,0,0,3,1,0,0,0,0,4,4,0,0,0,"P4",153,NA,153
"DANNY OKOYE","OKLAHOMA",24,17.05,"F","ED",2026,"SEC",59.1,51.6,57,67.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0,0,15,0,0.133,0.067,2,3,1,1,6,6,0,0,0,0,91.7,2,0,0,0,0,0,0,1,0,0,0,0,6,-2,0,16,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"P4",168,NA,168
"KHAMARI BROOKS","GEORGIA",16,16.97,"F","ED",2026,"SEC",64.1,66.1,56.7,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,8,0,0,0.125,0,1,0,0,0,0,0,0,0,0,39.6,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,15,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"P4",247,NA,247
"KEYSHAWN BURGOS","PURDUE",44,16.86,"F","ED",2026,"Big Ten",67.1,67.4,61.7,60,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,24,0.042,0.042,2.1,20,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2,0,1,0,0,0,1,0,0,0,0,0,2,2,1,0,0,"P4",31,NA,31
"LATREVEON MCCUTCHIN","HOUSTON",16,16.86,"F","ED",2026,"Big 12",72.8,63.9,69.9,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0.1,0,0,5,0,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4",91,NA,91
"AJ GREEN","LOUISVILLE",22,16.74,"F","ED",2026,"ACC",70.8,74.1,59.7,60,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,14,0.071,0.071,3.6,7,1,0,0.286,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,1,1,0,2,0,0,0,0,0,2,2,0,0,0,"P4",118,NA,118
"TARVOS ALFORD","OHIO STATE",26,16.7,"F","ED",2026,"Big Ten",64.4,61.2,60,64.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,15,2,0.067,0.067,1,10,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0.333,0,0,0,0.5,1,0,1,0,0,0,3,3,0,1,0,"P4",218,NA,218
"DREW CAMPBELL","IOWA",22,16.48,"F","ED",2026,"Big Ten",61.6,64.3,55.4,NA,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,8,0,0.125,6.3,14,3,0.071,0.143,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"P4",189,NA,189
"CADEN STORY","CLEMSON",21,15.93,"F","ED",2026,"ACC",60.3,60.3,57.6,61.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0.059,0,0,3,0,0,0,0,1,1,1,4,4,0,0,0,0,83.3,4,0,0,0,0,0,0,0,0,0,0,0,4,2,0,33,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,"P4",15,NA,15
"KAMRAN JAMES","FLORIDA",19,15.68,"F","ED",2026,"SEC",61,49.9,69.5,60,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,12,0.167,0.083,4.2,7,0,0.143,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,"P4",113,NA,113
"LAKENDRICK JAMES","MISS STATE",22,15.47,"F","ED",2026,"SEC",59.8,70.6,57.9,50.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,15,0.067,0,0,4,0,0,0.25,0,3,1,1,11,11,0,1,0,0,112.5,3.67,0,0,0,0,0,1,0,0,0,1,0,11,-4,0,13,2,0,1,0,0,0,1,0,0,0,0,0,2,2,1,0,0,"P4",211,NA,211
"JAXON HOWARD","MINNESOTA",26,15.37,"F","ED",2026,"Big Ten",65.1,68.1,56.1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,14,16,0,0.071,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,"P4",87,NA,87
"CJ WOODFORK","TCU",15,15.28,"F","ED",2026,"Big 12",59.6,63.5,55,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,8,0,0.125,6.3,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4",214,NA,214
"J'DAN BURNETT","RUTGERS",30,15.17,"F","ED",2026,"Big Ten",56.9,61.6,55.1,NA,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,22,0.091,0.091,4.5,8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4",8,NA,8
"DANIEL NDUKWE","INDIANA",18,14.52,"F","ED",2026,"Big Ten",71,75,56.8,61.4,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,7,0,0,0,7,-3,0.143,0.429,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,2,2,0,2,0,0,0,0,0,2,2,0,0,0,"P4",150,NA,150
"DARREN IKINNAGBON","GEORGIA",21,14.43,"F","ED",2026,"SEC",54.3,56.2,55.3,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,0,0,0,9,5,0.111,0.111,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2,0.333,1,1,0,0.333,1,1,1,0,0,0,3,3,0,0,0,"P4",207,NA,207
"KEAHNIST THOMPSON","MICH STATE",34,14.39,"F","ED",2026,"Big Ten",67.8,75.1,54,60,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,17,0,0,0,16,0.5,0,0.188,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,2,1,0,2,0,0,0,0,0,2,2,0,0,0,"P4",39,NA,39
"AMONTRAE BRADFORD","GA TECH",18,14.25,"F","ED",2026,"ACC",67.2,66,62,NA,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,9,0.111,0.111,5.6,9,2,0,0.111,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"P4",186,NA,186
"ANTHONY SMITH","MINNESOTA",58,14.16,"F","ED",2026,"Big Ten",69.1,73.4,56.2,NA,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,0,27,0.037,0.037,1.9,31,0,0,0.097,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,1,1,0,2,0,0,0,0,0,2,2,0,0,0,"P4",27,NA,27
"MICHEAL GARNER","WISCONSIN",23,14.14,"F","ED",2026,"Big Ten",62.2,70.1,62.3,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,8,0.125,0.125,6.3,15,6,0.067,0.133,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,"P4",105,NA,105
"SINCERE EDWARDS","UCF",30,14.01,"F","ED",2026,"Big 12",54.8,75.8,53,50.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,14,0,0,0,14,-2,0,0.286,0,2,1,1,9,9,0,0,0,0,104.2,4.5,0,0.5,0,0,0,1,0,0,0,0,0,9,8,0,10,2,0,0,1,1,0,1,0,0,0,0,0,2,2,0,1,0,"P4",143,NA,143
"KENDAL WALL","BYU",19,13.74,"F","ED",2026,"Big 12",59.9,63.9,54.4,60,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,10,0,0,0,8,5,0.125,0.125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4,0,1,2,1,0,3,1,0,0,0,0,4,4,0,0,0,"P4",232,NA,232
"RAMAR WILLIAMS","ARIZONA ST",19,13.4,"F","ED",2026,"Big 12",54.8,57.5,54.4,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,6,0,0.167,8.3,13,0,0.077,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4",152,NA,152
"AMAREE WILLIAMS","MISS STATE",38,13.18,"F","ED",2026,"SEC",55.6,56.3,54.8,62.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,0.039,0,0,10,0,0.1,0,1,2,0,0,0,0,0,0,0,0,39.6,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,"P4",194,NA,194
"AHMAD BREAUX","KENTUCKY",23,12.29,"F","ED",2026,"SEC",63.3,61.7,62,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,12,0.083,0,0,11,0,0.091,0.091,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4",161,NA,161
"DOMINIC LOLESIO","ARIZONA",24,11.83,"F","ED",2026,"Big 12",51.8,51.8,54.8,60.4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,9,0,0.111,5.6,13,0,0.077,0,1,2,1,1,7,7,0,0,0,0,95.8,3.5,0,0.5,0,0,0,0,0,0,0,0,0,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4",78,NA,78
"JAYDEN BRYANT","KANSAS ST",16,11.53,"F","ED",2026,"Big 12",54.1,56.4,58.7,65.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,12,0.083,0,0,4,0,0.25,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,"P4",175,NA,175
"KADE PIETRZAK","NEBRASKA",18,11.23,"F","ED",2026,"Big Ten",64,63.5,60.7,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,10,0.1,0.1,5,8,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,"P4",217,NA,217
"AIDEN GOBAIRA","UCLA",32,11.01,"F","ED",2026,"Big Ten",60.8,64.2,54.5,60,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,17,0,0,0,15,3.67,0.067,0.067,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,4,0,0,2,0,0,3,0,0,0,0,0,4,4,0,1,0,"P4",22,NA,22
"BRAYLAN SHELBY","USC",20,10.98,"F","ED",2026,"Big Ten",47.4,64,61.5,60,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,3,13,0.077,0.077,3.9,7,0,0.286,0.143,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"P4",136,NA,136
"DAVID AFOGHO","W VIRGINIA",30,10.91,"F","ED",2026,"Big 12",55.6,63.3,54.2,52.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,0,0,0,13,3,0.077,0.077,1,5,1,1,9,9,0,0,0,0,104.2,1.8,0,0.6,0,0,0,1,0,0,0,0,0,9,10,0,99,2,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,"P4",97,NA,97
"DARIEN MAYO","CLEMSON",30,10.81,"F","ED",2026,"ACC",61,66.5,55.8,60,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,22,0.045,0.045,2.3,7,0,0,0.143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"P4",183,NA,183
"MALACHI DAVIS","RUTGERS",44,10.47,"F","ED",2026,"Big Ten",56.5,51,60.5,60,0,1,1,0,0,0,3,3,0,0,0,0,0,1,0,0,0,1,3,28,0.107,0.107,5.4,16,0,0.188,0.063,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2,0,1,1,1,0,1,0,0,0,0,0,2,2,1,0,0,"P4",23,NA,23
"MASON CARTER","VANDERBILT",18,9.8,"F","ED",2026,"SEC",61.2,60.5,60.2,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0.083,0.083,4.2,6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4",165,NA,165
