"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"Mikey Allen","VILLANOVA",79,39.5,2,37.67,"D+"
"Marcellous Ryan","PORTLAND",153,51,3,37.21,"D+"
"Lamarr Stephens","PORTLAND",92,46,2,36.85,"D+"
"Jerry Addo-Boateng","E ILLINOIS",66,33,2,35.95,"D+"
"Josiah Estes","SAN DIEGO",142,47.3333333333333,3,35.64,"D+"
"Greg Jackson Jr.","NICHOLLS",55,27.5,2,35.63,"D+"
"Jahel Alexis","FL A&M",57,28.5,2,34.14,"D+"
"Elijah Brady","MONTANA",42,21,2,33.59,"D+"
"Ryan Robinson Jr.","TEXAS STHN",68,34,2,31.85,"D"
"Brennon Thompson","NWSTATE",50,25,2,27.82,"D"
"Delano Franklin","GRAMBLING",84,42,2,25.44,"D-"
