"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"Owen Pins","DRAKE",96,48,2,43.37,"C-"
"Vin Ferrara","HOLY CROSS",127,42.3333333333333,3,43.34,"C-"
"Ramon McCollough Jr.","WOFFORD",80,40,2,43.29,"C-"
"Kerry North","PRVIEW A&M",95,31.6666666666667,3,43.22,"C-"
"Tavarious Elliott","SE MO ST",42,21,2,43.07,"C-"
"Rayne Mayo Jr.","UC DAVIS",78,26,3,42.97,"C-"
"Abdon Mata","TXRG",65,32.5,2,40.91,"C-"
"Jordan Campbell","PRVIEW A&M",38,19,2,40.81,"C-"
"Isaiah Hare","TXAMEA",96,32,3,40.72,"C-"
"Tiu Afalava","FORDHAM",111,37,3,40.66,"C-"
"Jermy Jackson","LAMAR",36,18,2,40.65,"C-"
"Ayden Merrihew","N COLORADO",45,22.5,2,40.6,"C-"
"Alex Villavaso","NICHOLLS",66,33,2,40.51,"C-"
"Colton Francis","MOREHEAD",48,24,2,40.43,"C-"
"Steven Oberst","W ILLINOIS",62,31,2,40.38,"C-"
"Brian Oliver Jr.","FORDHAM",84,28,3,40.32,"C-"
"Ashtin Rustemeyer","LNDNWD",77,38.5,2,40.29,"C-"
"Carter Lance","DUQUESNE",101,33.6666666666667,3,40.23,"C-"
"Chase Lamb","DRAKE",94,47,2,40.17,"C-"
"Asaiah Hamond","TOWSON",114,38,3,40.14,"C-"
"Dishawn Misa","E WASHGTON",59,29.5,2,40.13,"C-"
"Walter Goggins","N ALABAMA",64,21.3333333333333,3,40.09,"C-"
"Talon Marsh","MONTANA ST",60,30,2,40.05,"C-"
"Marquan Saddler Jr.","STHLSK",89,29.6666666666667,3,40,"C-"
"Ryan Kuennen","N IOWA",89,29.6666666666667,3,39.89,"D+"
"Mi'Jai Mickles","HOUCHR",99,49.5,2,39.82,"D+"
"Bobby Piland Jr.","CAL POLY",91,45.5,2,39.78,"D+"
"Herbert Ware","PORTLAND",129,43,3,39.75,"D+"
"Dawson Rivers","W GEORGIA",90,30,3,39.71,"D+"
"Jake Rhodes","MOREHEAD",36,18,2,39.66,"D+"
"Jaden Wincher","TXRG",60,30,2,39.64,"D+"
"Khamari Brown","SACR HEART",33,16.5,2,39.56,"D+"
"Broderick Tommie Jr.","TENN MARTN",124,41.3333333333333,3,39.44,"D+"
"Brendan Bigos","MONMOUTH",88,29.3333333333333,3,39.27,"D+"
"Mond Cole","N ALABAMA",92,30.6666666666667,3,39.25,"D+"
"Tyler Owens","NEWHVN",56,28,2,39.12,"D+"
"Jaice Tupea","E WASHGTON",46,23,2,39.04,"D+"
"Samarion George","TXAMEA",83,27.6666666666667,3,38.97,"D+"
"Gabe Whittington","SE LA",81,27,3,38.94,"D+"
"Dawson Rodd","COLGATE",77,38.5,2,38.93,"D+"
"Brandon Mills","MURRAY ST",104,34.6666666666667,3,38.89,"D+"
"Bryce Rooks","MONMOUTH",72,24,3,38.8,"D+"
"Andres Rodriguez","N COLORADO",51,25.5,2,38.77,"D+"
"Jaden Roper","BRYANT",73,24.3333333333333,3,38.76,"D+"
"Jackson Murray","N ARIZONA",76,38,2,38.72,"D+"
"Tyler Lewis","NWSTATE",56,28,2,38.72,"D+"
"Ty Gordon","WM & MARY",153,51,3,38.71,"D+"
"Keshawn Hayden","E KENTUCKY",52,26,2,38.69,"D+"
"Isaiah Fowler","MCNEESE",58,29,2,38.64,"D+"
"Marcus Simmons Jr.","CENT CT ST",46,23,2,38.63,"D+"
"AJ Koukou","VILLANOVA",89,29.6666666666667,3,38.52,"D+"
"Javorious Sherrod","GRAMBLING",74,37,2,38.52,"D+"
"Bryce Purnell","MAINE",147,49,3,38.46,"D+"
"Brady Echols","WM & MARY",137,45.6666666666667,3,38.45,"D+"
"Montrell Henderson","CHATTNOOGA",90,30,3,38.38,"D+"
"Ty Kauserud","FURMAN",57,28.5,2,38.32,"D+"
"Adam DeSantis","COLGATE",93,31,3,38.23,"D+"
"Dylan Yang","RHODE ISLD",53,26.5,2,38.09,"D+"
"Dorian Royal","ALBANY",87,29,3,38.03,"D+"
"Mike Hamilton","MAINE",66,22,3,37.98,"D+"
"Nathan Hayes","ELON",69,23,3,37.97,"D+"
"Michael Wright Jr.","YNGTOWN ST",59,19.6666666666667,3,37.88,"D+"
