"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"KB Anderson-Dale","NWSTATE",73,36.5,2,47.78,"C"
"Brylan Jordan","TENN MARTN",83,41.5,2,47.61,"C"
"Tyler Morehead","PRVIEW A&M",62,20.6666666666667,3,47.61,"C"
"Ma'Hkai Wilson","STHLSK",87,29,3,47.54,"C"
"Jaylen Dawson","FORDHAM",110,36.6666666666667,3,47.24,"C"
"Timmy Fleischood Jr.","MERCYHURST",69,34.5,2,47.2,"C"
"Dylan Davis","MORGAN ST",95,47.5,2,47.16,"C"
"KJ Smedley","N COLORADO",90,45,2,47.09,"C"
"Elijah Rainer","WM & MARY",59,29.5,2,46.98,"C"
"Kaleb Platz","MERCYHURST",87,29,3,46.98,"C"
"Donavan Frederick","NC A&T",86,43,2,46.95,"C"
"Harold Lawson","NWSTATE",55,27.5,2,46.61,"C-"
"Jadin Jones","SCAR STATE",52,26,2,46.52,"C-"
"Tanner Williams","MONTANA",105,52.5,2,46.4,"C-"
"Terrelle Elmore","SE MO ST",55,27.5,2,46.26,"C-"
"Noble Young-Blackgoat","N ARIZONA",57,28.5,2,41.77,"C-"
"Graydon Rollins","YNGTOWN ST",138,46,3,41.76,"C-"
"Ryder Bordner","IDAHO",95,31.6666666666667,3,40.94,"C-"
"Luke Hansen","UTAHTC",82,27.3333333333333,3,40.86,"C-"
"Jacob Wilson","MERRIMACK",54,27,2,40.78,"C-"
"Charles Whelpley","S ILLINOIS",82,27.3333333333333,3,40.61,"C-"
"Harrison McKinley","PRVIEW A&M",76,38,2,40.55,"C-"
"Stefan Ponder","TENN MARTN",72,24,3,40.38,"C-"
"Lane Sumerel","MOREHEAD",59,29.5,2,40.35,"C-"
"Tango McCauley Jr.","N ALABAMA",96,32,3,40.24,"C-"
"Moe Passi","UTAHTC",131,43.6666666666667,3,40.15,"C-"
"Noah Carpenter","MAINE",139,46.3333333333333,3,40.14,"C-"
"Cain Wallner","S DAKOTA",89,29.6666666666667,3,40.08,"C-"
"Christian Doyle","SOUTHERN U",67,33.5,2,40.07,"C-"
"Talan Dudley","LEHIGH",61,30.5,2,39.72,"D+"
"Kyle Hall","SACR HEART",71,35.5,2,39.66,"D+"
"Adjatay Abegesah","STHLSK",67,33.5,2,39.58,"D+"
"Malachi Mapp","CENT CT ST",53,26.5,2,39.55,"D+"
"Anthony Feltrinelli","VALPO",114,57,2,39.54,"D+"
"Caleb Nuhi-Yandall","TXAMEA",55,18.3333333333333,3,39.51,"D+"
"Cameron Demma","HOWARD",40,20,2,39.51,"D+"
"JJ Gibson","CENT CT ST",87,43.5,2,39.41,"D+"
"Ben Kumpon","TOWSON",127,42.3333333333333,3,39.39,"D+"
"Jackson King","NWSTATE",56,28,2,39.3,"D+"
"Brandon Biagiarelli","BUCKNELL",119,59.5,2,39.08,"D+"
"Nico Pate","DUQUESNE",79,39.5,2,39.02,"D+"
"Luke Williams","TXAMEA",80,26.6666666666667,3,39,"D+"
"Adrian Bowers","CHISTA",70,35,2,38.84,"D+"
"Antonio Dobbins","W ILLINOIS",68,34,2,38.69,"D+"
"Arturo Mattocks","MORGAN ST",63,31.5,2,38.5,"D+"
"I'Ziah Emery","NORFOLK",50,25,2,38.49,"D+"
"LaRawn Robinson","CHATTNOOGA",40,20,2,38.48,"D+"
"EJ Segrest","NICHOLLS",46,23,2,38.45,"D+"
"Jarvis Johnson","E TENN ST",82,41,2,38.41,"D+"
"Gage Hinkley","RHODE ISLD",36,18,2,38.28,"D+"
"Jack Munro","SAN DIEGO",143,47.6666666666667,3,38.19,"D+"
"Noah Livingston","LIUSHAR",96,32,3,38.1,"D+"
"Terien George","NC A&T",46,23,2,38.06,"D+"
"Caelum Jones","LNDNWD",55,27.5,2,37.97,"D+"
"Caleb Ellison","FURMAN",89,44.5,2,37.7,"D+"
"Joel Mireles","GEORGETOWN",59,29.5,2,37.57,"D+"
"Helaman Ofahengaue","UTAHTC",112,37.3333333333333,3,37.38,"D+"
"Blake Fann","NWSTATE",65,32.5,2,37.22,"D+"
"Keith Charney","AUSTINPEAY",67,22.3333333333333,3,37.04,"D+"
"Jyree Roberts","ROB MORRIS",55,27.5,2,36.9,"D+"
"Charles Battaglia","CAMPBELL",133,44.3333333333333,3,36.67,"D+"
"Andrew Ruppe","PRESBYTERN",115,57.5,2,36.48,"D+"
"Blue Monroe","W CAROLINA",57,28.5,2,36.44,"D+"
"Jayden Brown","MAINE",87,29,3,36.42,"D+"
"Eli Durden","STETSON",45,22.5,2,36.28,"D+"
"Devon Anderson","W ILLINOIS",69,34.5,2,35.69,"D+"
"Jack Butler","CAMPBELL",42,21,2,35.47,"D+"
"Malik Lewis","W GEORGIA",81,40.5,2,35.37,"D+"
"Stephen Henderson","YNGTOWN ST",60,20,3,35.25,"D+"
"Mafileo Tupou","E ILLINOIS",88,44,2,34.98,"D+"
"Tory Morgan","GRAMBLING",49,24.5,2,34.63,"D+"
