"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade","Position","Season","Conference","Defensive.Grades","Run.Defense.Grade","Pass.Rush.Grade","Coverage.Grade","Batted.Passes","Assistant","Stops","Sacks","NFL.Sacks","Hits","Hurries","Total.Pressures.Generated","Beaten.Defender","Pass.Break.Up","Interception","Forced.Fumble","Fumble.Recovery","Tackle.for.Loss.or.No.Gain","Dropped.Int","Pursuit.Pressure","Unblocked.Pass.Rush","First.Contact","Negative.Plays","Pass.Rush.Plays","Pass.Rush.Win.Percentage","Pass.Rush.Pressure.Percentage","Pass.Rush.Productivity","Run.Defense.Plays","Average.Depth.of.Tackle","Negative.Rush.Defense.Percentage","Positive.Rush.Defense.Percentage","Number.of.Negative.Plays","Coverage.Snaps","Receptions.Allowed","Completion.Percentage.Allowed","Pass.Yards.Allowed","Yards.per.Reception.Allowed","Touchdowns.Allowed","First.Downs.Allowed","Interceptions","Forced.Incompletions","Passer.Rating.Allowed","Receiving.Yards.Allowed.per.Snap","Plays.of.15..Yards.Allowed","Successful.Plays.Percentage","Sacks.per.Throwaway","Open.Targets","Drops...Off.Targets.Receptions.Forced","Total.Negative.Plays","Total.Positive.Plays","X15..Yards.Allowed.Percentage","Percentage.of.Open.Targets","Percentage.of.First.Down.or.Touchdown.Allowed","Interceptions.per.Target.Coverage.Percentage","Receiving.Yards.per.Coverage.Target","Average.Depth.of.Target.per.Coverage","Forced.Incompletion.Percentage","Jersey.Number","Total.Tackles","Missed.Tackle.Percentage","Assist.Tackles","Run.Stop","Run.Tackle.for.Losss.or.No.Gain","Missed.Tackle.Percentage.on.Run.Plays","Tackles.on.Run.Plays","Assist.Tackles.on.Run.Plays","Missed.Tackles.on.Run.Plays","Pass.Stop","Pass.Tackle.for.Loss.or.No.Gain","Pass.Missed.Tackles.Percentage","Total.Tackle.Snaps","Total.Tackles..Sacks...Assists...Sacks...Missed.","Assist.on.Pass.Plays","Tackles.on.Pass.Plays","Missed.Tackles.on.Pass.Plays","Conference_Level","Row_ID","row_id"
"LEDARRION MENTER","DOMINION",39,27.82,"D","ED",2026,"Sun Belt",59.5,56.4,61.6,NA,0,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,3,24,0.125,0.083,4.2,15,5,0.2,0.133,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2,0.333,1,0,0,0.333,1,1,1,0,0,0,3,3,0,0,0,"G5",190,190
"HUDSON BALL","TULSA",24,27.46,"D","ED",2026,"The American",63.1,60.9,62.5,NA,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,2,1,13,0.154,0.077,3.9,11,-1,0.091,0.182,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,1,0.5,0,1,1,0.5,1,0,1,0,0,0,2,2,0,0,0,"G5",194,194
"CAMERON JONES","TEMPLE",37,27.45,"D","ED",2026,"The American",61.3,62.5,58.2,NA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,21,0.048,0,0,16,2,0.125,0.063,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",167,167
"VENSON SNEED","W KENTUCKY",26,27.25,"D","ED",2026,"C-USA",54.6,59.6,48.8,60,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,3,11,0,0.091,4.5,15,4,0.133,0.133,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,4,0.2,2,1,0,0,1,2,0,0,0,0.5,5,5,0,1,1,"G5",34,34
"ADAM TOMCZYK","HAWAII",17,26.95,"D","ED",2026,"MWC",52.2,60.2,60.6,60,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,9,0,0.111,5.6,7,0,0.143,0.143,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"G5",47,47
"DAVION RHODES","N TEXAS",37,26.83,"D","ED",2026,"The American",59.8,57.1,61.3,60.2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,19,0.053,0.053,2.6,16,0,0.063,0.063,1,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",12,12
"CAIUS COY","SM HOUSTON",29,26.8,"D","ED",2026,"C-USA",59.5,59.5,59,NA,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,16,0.063,0.063,3.1,13,5.5,0.077,0.077,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,2,0,0,1,0,0,2,0,0,0,0,0,2,2,0,0,0,"G5",199,199
"DYLAN SPENCER","UTSA",29,26.62,"D","ED",2026,"The American",67.8,66.4,63.7,NA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,7,0.143,0,0,22,1,0.045,0.136,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,0.5,0,1,0,0.5,1,0,1,0,0,0,2,2,0,0,0,"G5",90,90
"BLAIR ALEXANDER","W MICHIGAN",15,26.38,"D","ED",2026,"MAC",67.1,68.1,57.5,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,10,0,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"G5",19,19
"LANCE WILLIAMS","LA LAFAYET",43,26.34,"D","ED",2026,"Sun Belt",53.6,55.7,52.9,60,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3,18,0,0,0,24,2.67,0.125,0.042,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0.2,1,3,1,0.2,3,1,1,0,0,0,5,5,0,0,0,"G5",110,110
"KAMERON CYPRIEN","SO MISS",43,25.93,"D","ED",2026,"Sun Belt",59.6,60,57.4,60.3,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,5,18,0.056,0.056,2.8,23,2.25,0.217,0.217,5,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0.333,0,3,0,0.333,4,0,2,0,0,0,6,6,0,0,0,"G5",225,225
"ELIJAH DURHAM-SMITH","BOWL GREEN",25,25.71,"D","ED",2026,"MAC",62.7,62.8,59.9,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0.077,0.077,3.9,12,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",222,222
"CALEB PITTS","APP STATE",21,25.4,"D","ED",2026,"Sun Belt",64.4,56.5,67.1,NA,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,16,0.063,0.063,3.1,5,5,0.2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,2,0.333,1,0,0,0.333,1,1,1,0,0,0,2,3,0,0,0,"G5",209,209
"KELAN BUTLER","GA STATE",25,25.05,"D","ED",2026,"Sun Belt",62.3,69.8,53.7,60.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,7,2,0,0.286,0,3,0,0,0,0,0,0,0,0,0,0,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",214,214
"ISIAH CHALA","SACRAMENTO",26,24.91,"D","ED",2026,"MAC",59.7,63.2,54.4,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,13,7.5,0.077,0.077,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,2,0,0,1,0,0,2,0,0,0,0,0,2,2,0,0,0,"G5",89,89
"JASIYAH ROBINSON","E CAROLINA",37,24.58,"D","ED",2026,"The American",62,64.4,55,NA,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,1,1,3,2,15,0,0.133,6.7,22,1,0.091,0.227,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.667,0,1,0,0.667,1,0,2,0,0,0,3,3,0,0,0,"G5",1,1
"ETHAN CRISP","LIBERTY",24,24.15,"D","ED",2026,"C-USA",58,55.9,60.3,60,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0.083,0.083,4.2,11,0,0.091,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",82,82
"BJ DIAKITE","UTAH ST",26,23.95,"D","ED",2026,"Pac-12",54.2,64.1,55.1,49.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,14,0,0,0,10,1,0.1,0.1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,1,1,0,2,0,0,0,0,0,2,2,0,0,0,"G5",51,51
"ELIN JONES","W KENTUCKY",15,23.77,"D","ED",2026,"C-USA",59.4,57.6,61.4,NA,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,9,0,0.111,5.6,6,0,0.167,0.333,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,0.5,1,0,0,0.5,0,1,1,0,0,0,2,2,0,0,0,"G5",14,14
"QUENTIN LEWIS","BOWL GREEN",15,23.7,"D","ED",2026,"MAC",61.5,66.1,54.1,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,7,0,0.143,7.1,8,9,0,0.125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1,0.5,0,0,0,0,1,0,0,0,0,1,2,2,0,0,1,"G5",183,183
"SEMAJ BRIDGEMAN","KENT STATE",21,23.45,"D","ED",2026,"MAC",60.1,60.3,58.6,60.4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0.067,0.067,3.3,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",109,109
"POASA UTU","NEVADA",30,23.41,"D","ED",2026,"MWC",57.1,54.7,61.5,NA,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,11,0.091,0.091,4.5,19,1,0.105,0.105,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",92,92
"JOJO ODOM","LA TECH",39,23.37,"D","ED",2026,"Sun Belt",52.1,52.5,55.2,NA,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,2,1,4,23,0.043,0.13,6.5,16,3,0.188,0.125,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,2,0.333,0,1,0,0.333,2,0,1,0,0,0,3,3,0,0,0,"G5",216,216
"KAI RUSSELL","KENNESAW",39,23.35,"D","ED",2026,"C-USA",57.8,59,56.7,NA,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,2,19,0.053,0.053,2.6,20,3.5,0.1,0.05,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,2,0.333,0,2,0,0.333,2,0,1,0,0,0,3,3,0,0,0,"G5",221,221
"ZSACARI MINNIS","W KENTUCKY",33,23.2,"D","ED",2026,"C-USA",47.9,47.4,54.8,NA,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,4,11,0,0.091,4.5,22,5.5,0.182,0.045,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,3,0,1,0,0,0,2,1,0,0,0,0,3,3,0,0,0,"G5",152,152
"JEREMY GREAVES JR.","KENNESAW",32,22.93,"D","ED",2026,"C-USA",61.8,62.2,56.6,61,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,7,0,0,0,23,3.5,0.043,0.087,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,2,0.333,0,1,1,0.333,2,0,1,0,0,0,3,3,0,0,0,"G5",116,116
"AMAR THOMAS","JAMES MAD",22,22.89,"D","ED",2026,"Sun Belt",68.8,72.1,58.9,61.7,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,10,0.2,0.2,10,9,0,0,0.333,0,3,0,0,0,0,0,0,0,0,0,0,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,"G5",16,16
"CJ WILSON","LA MONROE",36,22.52,"D","ED",2026,"Sun Belt",47.3,46.7,54.7,60,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,1,1,2,5,9,0,0.222,11.1,26,5.67,0.192,0.039,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,0.25,0,1,0,0.25,3,0,1,0,0,0,4,4,0,0,0,"G5",7,7
"KORVER DEMMA","C MICHIGAN",46,22.51,"D","ED",2026,"MAC",61.5,60.2,60.9,NA,0,0,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,2,3,25,0.12,0.08,4,21,0,0.143,0.191,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"G5",62,62
"ELIAS RUDOLPH","UNLV",32,22.38,"D","ED",2026,"MWC",59.7,67.1,52.9,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,12,6,0,0.083,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",154,154
"CALIF SPENCER","CHARLOTTE",18,22.23,"D","ED",2026,"The American",59.2,60.7,57.1,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,11,0,0,0,7,4.5,0.143,0.143,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,0.333,0,1,1,0.333,2,0,1,0,0,0,3,3,0,0,0,"G5",232,232
"MARVELL EGGLESTON","E MICHIGAN",26,22.12,"D","ED",2026,"MAC",59.3,61.5,54.6,60.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,0,0,14,3,0.071,0.071,1,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",131,131
"WILL GERIG","W MICHIGAN",28,21.69,"D","ED",2026,"MAC",61.4,64.6,54.8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",42,42
"EVAN HERRMANN","OHIO",17,21.44,"D","ED",2026,"MAC",61.2,63,56.7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",83,83
"WILL SMITH","SO MISS",15,21.44,"D","ED",2026,"Sun Belt",53.2,52.9,57.8,60.3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,9,0,0.222,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,2,0,0,0,0,1,0,0,0,0,2,2,0,0,0,"G5",168,168
"ERNEST WILLOR JR.","JAMES MAD",27,21.2,"D","ED",2026,"Sun Belt",56.9,59.8,54,60,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,3,3,10,0.1,0.1,5,16,3.5,0.125,0.188,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0.5,0,1,0,0.333,2,0,1,0,0,1,4,4,0,0,1,"G5",123,123
"KELVON MCBRIDE","MARSHALL",54,21.17,"D","ED",2026,"Sun Belt",54,56.4,62.7,46,0,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,3,4,28,0.107,0.143,7.1,15,0,0.067,0,1,11,2,1,25,12.5,0,1,0,0,118.8,2.27,0,0.364,0,0,0,2,0,0,0,0.5,0,12.5,-2,0,7,1,0.75,1,0,0,1,0,0,1,0,0,0.667,4,4,1,0,2,"G5",107,107
"QUANTE GILLIANS","TEMPLE",15,20.94,"D","ED",2026,"The American",60.3,64,54.9,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",207,207
"KOLE SNEED","N ILLINOIS",52,20.42,"D","ED",2026,"MWC",54.4,62.6,53.1,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,29,0,0.035,0,1,3,1,1,13,13,0,1,0,0,118.8,4.33,0,0.667,0,0,0,1,0,0,0,1,0,13,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",78,78
"ETU FINAU","S JOSE ST",25,20.32,"D","ED",2026,"MWC",54.5,56.7,55.3,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,16,0.063,0,0,9,0,0.111,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",180,180
"JONATHAN BAX","FAU",41,20.14,"D","ED",2026,"The American",59.5,52.8,58.5,65.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,2,2,0,0,0,22,7,0.091,0,2,17,1,1,12,12,0,1,0,0,116.7,0.71,0,0.471,0,0,0,0,0,0,0,1,0,12,4,0,9,2,0.5,0,0,0,0.667,1,0,2,0,0,0,4,4,0,1,0,"G5",85,85
"COOPER ROY","MO STATE",20,19.9,"F","ED",2026,"C-USA",59.1,62.2,54.8,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,12,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",72,72
"CHRISTIAN ROSS","S ALABAMA",23,19.7,"F","ED",2026,"Sun Belt",59,62.3,54.2,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",55,55
"NA'TORI BROWN","LA LAFAYET",17,19.58,"F","ED",2026,"Sun Belt",59.1,58.6,57.8,61.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,10,0,0.1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",181,181
"BRANDON KELLEY","COLO STATE",27,19.35,"F","ED",2026,"Pac-12",57.7,57.6,58.6,NA,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,15,0.067,0.067,3.3,12,-1,0.083,0.083,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,0.5,0,1,1,0.5,1,0,1,0,0,0,2,2,0,0,0,"G5",68,68
"NOAH MATTHEWS","DELAWARE",35,19.33,"F","ED",2026,"C-USA",55.2,63.9,58,NA,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,2,20,0.1,0.1,5,15,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,"G5",53,53
"WILL HAVERLAND","OREGON ST",24,19.1,"F","ED",2026,"Pac-12",56.7,56.9,55.5,61.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0,0,16,1,0.125,0.063,2,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",172,172
"TOMMY HUSS","TOLEDO",21,19.01,"F","ED",2026,"MAC",62,64.2,58,NA,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,13,0.154,0.154,7.7,8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,"G5",108,108
"UCHE ILOH","GA SOUTHRN",25,19,"F","ED",2026,"Sun Belt",57.6,61.6,54.1,60.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",153,153
"SETH CLARKE","RICE",20,18.89,"F","ED",2026,"The American",53,62.1,56.5,61.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,10,0,0.1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",224,224
"JEFFERY RUSH JR.","SO MISS",44,18.65,"F","ED",2026,"Sun Belt",56.9,53.9,60.1,NA,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,0,5,2,23,0.13,0.174,8.7,21,0,0.048,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,0.667,0,0,0,0.5,1,0,1,0,0,1,3,3,0,0,1,"G5",138,138
"JAMAIR DIAZ","TEMPLE",15,16.26,"F","ED",2026,"The American",52.9,42.9,56.4,65.8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,0,0,7,0,0.286,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,56,2,0,1,0,0,0,0,1,0,1,0,0,2,2,0,1,0,"G5",198,198
"CHIBBY NWAJUAKU","RICE",30,15.47,"F","ED",2026,"The American",49.4,55.6,55.4,51.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,15,0,0,0,13,5.33,0.154,0.154,2,2,1,1,9,9,0,1,0,0,104.2,4.5,0,0,0,1,0,1,0,0,1,1,0,9,3,0,16,3,0.4,0,1,0,0.4,3,0,2,0,0,0,4,5,0,0,0,"G5",38,38
"JABARI ISHMAEL","MEMPHIS",26,15.07,"F","ED",2026,"The American",61.1,62.9,54.7,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,16,0,0.125,0.25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,2,0.5,1,0,0,0.667,0,1,2,0,0,0,4,4,0,1,0,"G5",4,4
"LATREVION THOMPSON","W KENTUCKY",26,14.04,"F","ED",2026,"C-USA",42.7,38.3,56.1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,10,20,0.3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",27,27
"DONTERRY RUSSELL","TEXAS ST",42,13.88,"F","ED",2026,"Pac-12",54.5,47,59.3,64.2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,3,16,0.063,0.063,3.1,18,6,0.167,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.5,0,0,0,0.667,1,0,2,1,0,0,4,4,0,1,0,"G5",49,49
