"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade","Position","Season","Conference","Defensive.Grades","Run.Defense.Grade","Pass.Rush.Grade","Coverage.Grade","Batted.Passes","Assistant","Stops","Sacks","NFL.Sacks","Hits","Hurries","Total.Pressures.Generated","Beaten.Defender","Pass.Break.Up","Interception","Forced.Fumble","Fumble.Recovery","Tackle.for.Loss.or.No.Gain","Dropped.Int","Pursuit.Pressure","Unblocked.Pass.Rush","First.Contact","Negative.Plays","Pass.Rush.Plays","Pass.Rush.Win.Percentage","Pass.Rush.Pressure.Percentage","Pass.Rush.Productivity","Run.Defense.Plays","Average.Depth.of.Tackle","Negative.Rush.Defense.Percentage","Positive.Rush.Defense.Percentage","Number.of.Negative.Plays","Coverage.Snaps","Receptions.Allowed","Completion.Percentage.Allowed","Pass.Yards.Allowed","Yards.per.Reception.Allowed","Touchdowns.Allowed","First.Downs.Allowed","Interceptions","Forced.Incompletions","Passer.Rating.Allowed","Receiving.Yards.Allowed.per.Snap","Plays.of.15..Yards.Allowed","Successful.Plays.Percentage","Sacks.per.Throwaway","Open.Targets","Drops...Off.Targets.Receptions.Forced","Total.Negative.Plays","Total.Positive.Plays","X15..Yards.Allowed.Percentage","Percentage.of.Open.Targets","Percentage.of.First.Down.or.Touchdown.Allowed","Interceptions.per.Target.Coverage.Percentage","Receiving.Yards.per.Coverage.Target","Average.Depth.of.Target.per.Coverage","Forced.Incompletion.Percentage","Jersey.Number","Total.Tackles","Missed.Tackle.Percentage","Assist.Tackles","Run.Stop","Run.Tackle.for.Losss.or.No.Gain","Missed.Tackle.Percentage.on.Run.Plays","Tackles.on.Run.Plays","Assist.Tackles.on.Run.Plays","Missed.Tackles.on.Run.Plays","Pass.Stop","Pass.Tackle.for.Loss.or.No.Gain","Pass.Missed.Tackles.Percentage","Total.Tackle.Snaps","Total.Tackles..Sacks...Assists...Sacks...Missed.","Assist.on.Pass.Plays","Tackles.on.Pass.Plays","Missed.Tackles.on.Pass.Plays","Conference_Level","Row_ID","row_id"
"LUTHER MCCOY","HAWAII",38,20.46,"D","DI",2026,"MWC",56,52.3,64.8,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,NA,NA,26,12,0.115,0.039,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,2,0.333,1,0,0,0.5,1,0,1,0,0,0,3,3,1,0,0,"G5",12,12
"TANIELU MAAFALA-BARBASA","WYOMING",23,20.43,"D","DI",2026,"MWC",67.6,63.1,66.1,NA,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,"G5",270,270
"CADE BROOK","WYOMING",27,20.35,"D","DI",2026,"MWC",60.9,61.8,56.8,60.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,NA,NA,NA,NA,15,8,0.067,0.133,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",233,233
"HUNTER ZIRKLE","C MICHIGAN",30,20.34,"D","DI",2026,"MAC",61.7,68.8,53.4,60,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,1,NA,NA,NA,NA,13,4,0.077,0.154,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.667,0,1,0,0.5,1,0,1,0,0,1,3,3,0,0,1,"G5",165,165
"ALIJAH WAYNE","N DAK ST",17,20.34,"D","DI",2026,"MWC",66.2,64.5,62.8,NA,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",236,236
"NATHAN HALE","OHIO",30,20.2,"D","DI",2026,"MAC",53.6,63.5,55.6,60,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2,NA,NA,NA,NA,16,0,0.063,0.063,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,1,0.5,1,0,0,0,0,1,0,0,0,1,2,2,0,0,1,"G5",177,177
"JAVIN GRIFFIN","W KENTUCKY",15,20.17,"D","DI",2026,"C-USA",61.7,61.2,60,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,14,7,0.071,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,2,0,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,"G5",84,84
"YAMDRY HERNANDEZ","DELAWARE",16,20.09,"D","DI",2026,"C-USA",67.9,56.6,72.6,NA,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,2,0,0.5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",254,254
"ARIAS NASH","TULSA",46,19.84,"F","DI",2026,"The American",58.9,58,54.1,62.2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,2,NA,NA,NA,NA,17,0,0.118,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,"G5",55,55
"DONALD QUAITE JR.","UTSA",18,19.75,"F","DI",2026,"The American",62.1,62.5,58.4,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,10,3,0.1,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",140,140
"DAMARJHE LEWIS","WASH STATE",27,19.74,"F","DI",2026,"Pac-12",62.5,56.4,67.6,NA,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,NA,NA,NA,NA,10,2,0.3,0.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,1,0.5,0,1,0,0.5,1,0,1,0,0,0,2,2,0,0,0,"G5",6,6
"JAYDEN WILLIAMS","WYOMING",42,19.65,"F","DI",2026,"MWC",61.7,63.6,56.6,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,NA,NA,NA,NA,21,0,0.095,0.095,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,2,0,2,0,0,0,0,2,0,0,0,0,2,2,0,0,0,"G5",124,124
"BLESSING IGBINEDION","MO STATE",23,19.54,"F","DI",2026,"C-USA",59.1,61,56,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,NA,NA,NA,NA,13,4.5,0.231,0.154,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,2,0,0,1,0,0,2,0,0,0,0,0,2,2,0,0,0,"G5",289,289
"CAM CUNNINGHAM","UAB",23,19.37,"F","DI",2026,"The American",57,57.7,57.3,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,NA,NA,NA,NA,11,5.5,0.182,0.091,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,2,0,0,1,0,0,2,0,0,0,0,0,2,2,0,0,0,"G5",237,237
"FELIX HIXON","MIDDLE TN",30,19.34,"F","DI",2026,"C-USA",49.2,48.9,57.7,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,NA,NA,NA,NA,22,2.5,0.182,0.045,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,3,0,1,1,0,0,2,1,0,0,0,0,3,3,0,0,0,"G5",41,41
"DEJON RONEY","S JOSE ST",33,19.2,"F","DI",2026,"MWC",60.8,61.7,58.6,NA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,NA,NA,NA,NA,12,2,0.167,0.167,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",35,35
"ADONIS JACKSON","UTAH ST",30,19.2,"F","DI",2026,"Pac-12",52,58.9,58.4,60,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,12,0,0.167,0.083,2,1,1,1,30,30,0,1,0,0,118.8,30,1,0,0,1,0,1,0,1,1,1,0,30,13,0,32,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"G5",262,262
"RYLEN SU'A-FILO","W KENTUCKY",29,19.16,"F","DI",2026,"C-USA",59.3,67.8,56.1,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,NA,NA,NA,NA,20,0,0.15,0.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,2,0,1,0,0,0,0,1,0,0,0,0,2,2,0,1,0,"G5",65,65
"BLAKE BURRIS","FAU",30,19.14,"F","DI",2026,"The American",61.2,62.2,56.9,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,20,4,0.05,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",11,11
"JACK MORAN","COLO STATE",27,19.14,"F","DI",2026,"Pac-12",57.1,56,59.5,NA,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,NA,NA,NA,NA,13,0,0.154,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"G5",207,207
"VANN KAVALS","AKRON",37,19.01,"F","DI",2026,"MAC",60.6,60,59.1,60,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,3,NA,NA,NA,NA,18,0,0.167,0.167,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,"G5",226,226
"STEPHEN JOHNSON","S ALABAMA",24,18.99,"F","DI",2026,"Sun Belt",68.3,71,57.8,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,10,0,0,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"G5",103,103
"RYAN JENKINS","USF",40,18.99,"F","DI",2026,"The American",64,75.1,52.3,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,13,1,0,0.231,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,2,0,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,"G5",182,182
"NEHEMIAH DUKES","OHIO",34,18.96,"F","DI",2026,"MAC",60.3,63.4,61.2,58.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,16,0,0.063,0.063,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"G5",81,81
"MILES PARKER","E CAROLINA",37,18.96,"F","DI",2026,"The American",56.3,55.5,58.5,NA,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,2,NA,NA,NA,NA,18,0,0.111,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"G5",193,193
"NICK CAMPBELL","APP STATE",18,18.9,"F","DI",2026,"Sun Belt",54.9,58.2,54.4,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,NA,NA,NA,NA,7,-3,0.143,0.286,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,1,0.5,0,1,1,0.5,1,0,1,0,0,0,2,2,0,0,0,"G5",32,32
"QUAY HOOD","JVILLE ST",21,18.9,"F","DI",2026,"C-USA",59.5,60,57.7,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,NA,NA,NA,NA,14,0,0.143,0.071,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,2,0,2,0,0,0,0,2,0,0,0,0,2,2,0,0,0,"G5",256,256
"CHASE EDWARDS","LA LAFAYET",27,18.68,"F","DI",2026,"Sun Belt",61.4,63.7,56.5,60.4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,NA,NA,NA,NA,8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,2,0.333,2,0,0,0,0,1,0,0,0,0.5,3,3,1,0,1,"G5",137,137
"JOSEPH OLUWAYEMI","E MICHIGAN",22,18.56,"F","DI",2026,"MAC",60.2,62.1,57.2,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,8,2,0.125,0.125,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",267,267
"KAEDEN SINGLETON","DELAWARE",17,18.47,"F","DI",2026,"C-USA",58.3,58.1,62.9,NA,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,3,0,0.333,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",163,163
"CAMDON WILBORN","KENT STATE",25,18.43,"F","DI",2026,"MAC",59.3,60.3,57,NA,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,NA,NA,NA,NA,14,0,0.071,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"G5",162,162
"MO ABBASHER","UNLV",20,18.31,"F","DI",2026,"MWC",55.8,52.7,61.3,NA,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,NA,NA,NA,NA,5,0,0.2,0.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",246,246
"OJ ALEXANDER","MIAMI OH",22,18.06,"F","DI",2026,"MAC",67.3,66.7,61.8,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,12,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",171,171
"NATE BLANC","MARSHALL",17,17.84,"F","DI",2026,"Sun Belt",66.1,63.3,64.1,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,9,0,0.111,0.222,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",296,296
"MYCHAL MCMULLIN","JAMES MAD",23,17.83,"F","DI",2026,"Sun Belt",66.9,71.3,56.8,59.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,13,3,0,0.154,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93,2,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,"G5",100,100
"ANTHONY CUNNINGHAM","FIU",17,17.65,"F","DI",2026,"C-USA",67.6,69.1,57,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,9,0,0,0.111,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,"G5",122,122
"ZAVIAN TIBBS","W MICHIGAN",33,17.56,"F","DI",2026,"MAC",67.4,71.1,55.5,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,19,0,0,0.105,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,"G5",200,200
"JAYDEN MADKINS","TULSA",15,17.55,"F","DI",2026,"The American",57.5,60.6,55.8,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,5,3,0.2,0.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",83,83
"KEENAN WILSON","N DAK ST",19,17.52,"F","DI",2026,"MWC",59.5,63.9,55.4,59.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",120,120
"XZAVIER BOOKER","COAST CAR",19,17.52,"F","DI",2026,"Sun Belt",63.5,60.7,65.3,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,14,0,0.143,0.143,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",239,239
"TROY CUNNINGHAM","TEMPLE",22,17.41,"F","DI",2026,"The American",59.4,61.8,56,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,10,1,0.1,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",244,244
"DEREK REAGANS","OHIO",38,17.34,"F","DI",2026,"MAC",58,60.9,54.6,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,NA,NA,NA,NA,18,4,0.111,0.056,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",259,259
"NOLAN KORZENIOWSKI","COAST CAR",16,17.18,"F","DI",2026,"Sun Belt",61.2,60.8,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,16,3,0.125,0.063,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,2,0,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,"G5",60,60
"NOLAN CLARK","N TEXAS",24,17.17,"F","DI",2026,"The American",56,56.8,56.8,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,NA,NA,NA,NA,17,0,0.118,0.059,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,2,0,2,0,0,0,0,2,0,0,0,0,2,2,0,0,0,"G5",66,66
"AMARI WASHINGTON","N ILLINOIS",44,16.93,"F","DI",2026,"MWC",57.2,56.4,58.8,NA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,NA,NA,NA,NA,19,1,0.211,0.263,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",258,258
"LOGAN LARSON","N DAK ST",19,16.75,"F","DI",2026,"MWC",58.3,50.2,59.8,62,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,1,0.5,0,0,0,1,0,0,1,1,0,0,2,2,0,1,0,"G5",67,67
"BRACH RICE","MIAMI OH",38,16.74,"F","DI",2026,"MAC",59.6,59,58.8,60,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,NA,11,0,0.091,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0.5,0,0,0,1,0,0,1,0,0,0,2,2,0,1,0,"G5",174,174
"AUMA JENNINGS","S JOSE ST",18,16.69,"F","DI",2026,"MWC",63.8,61.2,63.5,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,8,0,0.125,0.125,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",281,281
"DYLAN WILLIAMS","N TEXAS",19,16.65,"F","DI",2026,"The American",69.2,71.3,56.6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,13,0,0,0.154,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",292,292
"KEBBA SECKA","GA SOUTHRN",15,16.62,"F","DI",2026,"Sun Belt",56.8,58.5,56.2,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,11,2,0.091,0.091,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",118,118
"WILL UPSHAW","TULSA",15,16.62,"F","DI",2026,"The American",59,62.9,55.2,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",199,199
"JAMIL DAVIS","CHARLOTTE",34,16.35,"F","DI",2026,"The American",65.8,67.1,56.8,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,1,NA,NA,NA,NA,25,0,0.04,0.08,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"G5",295,295
"REESE HILL","BALL ST",16,15.85,"F","DI",2026,"MAC",47.5,48.1,58.5,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,NA,NA,NA,NA,12,4,0.333,0.167,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,2,0,0,1,0,0,2,0,0,0,0,0,2,2,0,0,0,"G5",203,203
"JIRAH LEAUPEPETELE","WASH STATE",39,15.83,"F","DI",2026,"Pac-12",49.7,48.8,56.4,NA,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,6,NA,NA,NA,NA,20,0,0.3,0.15,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"G5",89,89
