"Name","Team.Name","Offensive.Snaps","Composite_Score","Player_Grade","Jersey.Number","Position","Season","Conference","Receiving.Grade","Key.Plays","Receiving.Snaps","Snaps.on.Press.Coverage","Targets","Receptions","Receiving.Yards","Yards.per.Reception","Receiving.Touchdowns","Receiving.First.Downs","Dropped.Passes","Fumbles","Fumbles.Lost","Catchable.Targets","Contested.Targets","Contested.Catches","Yards.after.Catch","Yards.After.Catch.per.Reception","Receiving.Yards.after.Contract","Contested.Catches.Percentage","Yards.per.Route.Run","Average.Depth.of.Target","Explosive.Plays","Missed.Tackles.forced.on.Receptions","Percentage.of.Catchable.Passes.Caught","Dropped.Catchable.Passes.Percentage","Contested.Catches.Caught.Percentage","Passer.Rating.when.Targetted","Slot.Target.Percentage","Deep.Target.Percentage","Completion.Percentage.when.Targeted","Percentage.of.Targets.per.Receiving.Snaps","Conference_Level","Catch_Rate","Yards_Per_Tgt","Tgt_Per_Snap"
"JUSTIN RUFFIN JR.","C MICHIGAN",22,17.8,"F",9,"WR",2026,"MAC",54.9,2,14,4,2,1,18,18,0,1,1,0,0,2,0,0,13,13,4,0,1.29,5,1,0,0.5,0.5,"0.00%",81.3,0.143,0.143,0,0.5,"G5",0.5,9,0.142857142857143
"JACE PETTY","TROY",16,17.7,"F",17,"WR",2026,"Sun Belt",57.7,4,23,0,6,2,22,11,0,2,1,0,0,3,0,0,19,9.5,2,0,0.96,12.8,1,0,0.667,0.333,"0.00%",45.1,0.217,0.261,0.333,0.333,"G5",0.333333333333333,3.66666666666667,0.260869565217391
"HOGAN WASSON","MIDDLE TN",12,17.49,"F",7,"WR",2026,"C-USA",58.3,1,22,2,5,1,13,13,0,1,0,0,0,2,1,0,7,7,0,0,0.59,7.6,0,0,0.5,0,"20.00%",39.6,0.182,0.227,0,0.2,"G5",0.2,2.6,0.227272727272727
"TJ PRIDE","NEW MEX ST",20,17.29,"F",7,"WR",2026,"C-USA",59.5,2,18,2,2,1,5,5,0,1,0,0,0,2,1,0,0,0,0,0,0.28,10,0,0,0.5,0,"50.00%",56.3,0.056,0.111,0,0.5,"G5",0.5,2.5,0.111111111111111
"CJ NELSON","BALL ST",26,17.26,"F",7,"WR",2026,"MAC",54.2,1,17,5,1,1,6,6,0,0,0,0,0,1,0,0,1,1,1,0,0.35,5,0,0,1,0,"0.00%",91.7,0,0.059,0,1,"G5",1,6,0.0588235294117647
"BERT EMANUEL JR.","S DIEGO ST",24,16.99,"F",5,"WR",2026,"Pac-12",56.7,0,12,1,2,2,10,5,0,0,0,0,0,2,0,0,1,0.5,1,0,0.83,4.5,0,0,1,0,"0.00%",87.5,0.083,0.167,0,1,"G5",1,5,0.166666666666667
"ERIC RICHARDSON","WYOMING",49,16.75,"F",2,"WR",2026,"MWC",54.2,0,19,0,2,1,9,9,0,1,0,0,0,1,0,0,3,3,2,0,0.47,22,0,0,1,0,"0.00%",62.5,0,0.105,0.5,0.5,"G5",0.5,4.5,0.105263157894737
"EELIJAH SINGLETON","SO MISS",23,16.18,"F",0,"WR",2026,"Sun Belt",52.5,1,21,12,2,1,2,2,0,0,0,0,0,1,0,0,5,5,1,0,0.1,-0.5,0,0,1,0,"0.00%",56.3,0,0.095,0,0.5,"G5",0.5,1,0.0952380952380952
"EIAN PUGH","OHIO",49,15.72,"F",12,"WR",2026,"MAC",51.6,0,26,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,"0.00%",39.6,0,0.039,0,0,"G5",0,0,0.0384615384615385
"COLIN CHASE","TEMPLE",53,15.63,"F",1,"WR",2026,"The American",51.1,2,30,15,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,"50.00%",39.6,0,0.067,0,0,"G5",0,0,0.0666666666666667
"JEMYRI DAVIS","MEMPHIS",35,15.51,"F",13,"WR",2026,"The American",52.9,3,21,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,41,0,0,0,0,"100%",39.6,0,0.095,1,0,"G5",0,0,0.0952380952380952
"DARIUS CANNON","JVILLE ST",26,14.98,"F",3,"WR",2026,"C-USA",53,1,28,0,4,3,16,5.3,0,0,0,0,0,3,0,0,17,5.7,2,0,0.57,1,0,0,1,0,"0.00%",81.3,0.143,0.143,0,0.75,"G5",0.75,4,0.142857142857143
"LUKE WATKINS","LA TECH",32,14.93,"F",15,"WR",2026,"Sun Belt",54.6,1,20,4,2,1,3,3,0,0,0,0,0,1,0,0,1,1,0,0,0.15,11,0,0,1,0,"0.00%",56.3,0.05,0.1,0.5,0.5,"G5",0.5,1.5,0.1
"LANGSTON LEWIS","C MICHIGAN",41,14.9,"F",20,"WR",2026,"MAC",55.1,3,23,2,7,3,13,4.3,0,0,0,0,0,3,2,0,1,0.3,1,0,0.57,14.3,0,0,1,0,"28.60%",10.7,0.087,0.304,0.429,0.429,"G5",0.428571428571429,1.85714285714286,0.304347826086957
"BRAYLEN NAVES","C MICHIGAN",19,14.73,"F",17,"WR",2026,"MAC",54,0,22,2,1,1,5,5,0,0,0,0,0,1,0,0,1,1,0,0,0.23,4,0,0,1,0,"0.00%",87.5,0.045,0.045,0,1,"G5",1,5,0.0454545454545455
"DAVID WELLS JR.","TULSA",42,14.69,"F",1,"WR",2026,"The American",44.8,7,30,10,7,1,9,9,0,0,2,0,0,3,2,1,0,0,0,0.5,0.3,24.9,0,0,0.333,0.667,"28.60%",39.6,0,0.233,0.714,0.143,"G5",0.142857142857143,1.28571428571429,0.233333333333333
"QUA'VEZ HUMPHREYS","W KENTUCKY",22,14.56,"F",7,"WR",2026,"C-USA",52.7,2,26,10,3,1,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0.12,14.7,0,0,1,0,"33.30%",2.8,0,0.115,0.667,0.333,"G5",0.333333333333333,1,0.115384615384615
"CJ SMITH","UAB",54,13.94,"F",1,"WR",2026,"The American",54.6,2,19,1,3,1,14,14,0,0,1,0,0,2,0,0,2,2,2,0,0.74,18,0,0,0.5,0.5,"0.00%",49.3,0.053,0.158,0.333,0.333,"G5",0.333333333333333,4.66666666666667,0.157894736842105
"BRADY KLUSE","MEMPHIS",33,13.53,"F",12,"WR",2026,"The American",48.9,1,13,3,2,1,11,11,0,0,1,0,0,2,1,1,0,0,0,1,0.85,9,0,0,0.5,0.5,"50.00%",66.7,0.077,0.154,0,0.5,"G5",0.5,5.5,0.153846153846154
"BRODIE MALONE-BRADFORD","NEW MEX ST",23,13.26,"F",6,"WR",2026,"C-USA",51.9,4,18,2,4,1,8,8,0,1,0,0,0,1,0,0,11,11,2,0,0.44,10.8,0,0,1,0,"0.00%",39.6,0.056,0.222,0.25,0.25,"G5",0.25,2,0.222222222222222
"NATHAN ACEVEDO","S DIEGO ST",24,13.18,"F",3,"WR",2026,"Pac-12",54.5,0,15,4,3,1,6,6,0,0,0,0,0,1,1,0,1,1,1,0,0.4,1.7,0,0,1,0,"33.30%",42.4,0.2,0.2,0,0.333,"G5",0.333333333333333,2,0.2
"BRANDEN HOCH","FAU",19,13.16,"F",0,"WR",2026,"The American",53.6,2,13,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,0,0,0,0,"100%",39.6,0,0.077,1,0,"G5",0,0,0.0769230769230769
"JAMEL HARDY JR.","UTSA",35,13.13,"F",13,"WR",2026,"The American",53.2,0,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,"0.00%",39.6,0.059,0.059,1,0,"G5",0,0,0.0588235294117647
"PARKER FULGHUM","LA MONROE",20,12.73,"F",13,"WR",2026,"Sun Belt",52.6,4,25,7,2,1,-5,-5,0,0,0,0,0,1,0,0,0,0,-1,0,-0.2,6,0,0,1,0,"0.00%",56.3,0.04,0.08,0,0.5,"G5",0.5,-2.5,0.08
"JAMARI PERSON","LIBERTY",62,12.51,"F",3,"WR",2026,"C-USA",52.5,2,24,2,2,1,4,4,0,0,0,0,0,1,0,0,-1,-1,-1,0,0.17,11,0,0,1,0,"0.00%",56.3,0,0.083,0,0.5,"G5",0.5,2,0.0833333333333333
"RAY RAY JOSEPH JR.","E CAROLINA",27,12.41,"F",1,"WR",2026,"The American",49.6,3,34,2,7,4,11,2.8,0,0,1,0,0,5,2,0,17,4.3,7,0,0.32,5.6,0,0,0.8,0.2,"28.60%",62.2,0.206,0.206,0.143,0.571,"G5",0.571428571428571,1.57142857142857,0.205882352941176
"TIM BURNS JR.","SM HOUSTON",58,11.83,"F",3,"WR",2026,"C-USA",51.3,0,33,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"G5",0,0,0
"JERMANE HAYES","MEMPHIS",27,11.73,"F",11,"WR",2026,"The American",54.6,3,21,0,5,2,5,2.5,0,0,0,0,0,2,0,0,5,2.5,2,0,0.24,18.8,0,0,1,0,"0.00%",8.3,0.238,0.238,0.4,0.4,"G5",0.4,1,0.238095238095238
"DONOVAN BROWN","S DIEGO ST",31,11.22,"F",14,"WR",2026,"Pac-12",48.9,1,20,7,4,1,0,0,0,0,1,0,0,2,0,0,2,2,2,0,0,20.8,0,0,0.5,0.5,"0.00%",39.6,0.05,0.2,0.5,0.25,"G5",0.25,0,0.2
"JOJO BERMUDEZ","TEMPLE",31,11.01,"F",17,"WR",2026,"The American",48.8,2,26,3,3,2,6,3,0,0,1,0,0,3,0,0,7,3.5,4,0,0.23,10.3,0,0,0.667,0.333,"0.00%",70.1,0.115,0.115,0.333,0.667,"G5",0.666666666666667,2,0.115384615384615
"KEDARIUS WADE","LA LAFAYET",40,10.93,"F",9,"WR",2026,"Sun Belt",52.5,1,21,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.8,0,0,0,0,"0.00%",39.6,0.095,0.191,0.25,0,"G5",0,0,0.19047619047619
"TJ LOTT","TROY",45,10.5,"F",15,"WR",2026,"Sun Belt",53.7,2,11,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.7,0,0,0,0,"33.30%",39.6,0.091,0.273,0.333,0,"G5",0,0,0.272727272727273
"ANTHONY IVEY","S JOSE ST",30,10.31,"F",10,"WR",2026,"MWC",52.7,0,18,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,"0.00%",39.6,0,0.056,0,0,"G5",0,0,0.0555555555555556
"KYAN MASON","AKRON",25,10.2,"F",3,"WR",2026,"MAC",51.7,0,27,1,1,1,2,2,0,0,0,0,0,1,0,0,7,7,0,0,0.07,-5,0,0,1,0,"0.00%",79.2,0.037,0.037,0,1,"G5",1,2,0.037037037037037
"ANDRE GREENE JR.","GA SOUTHRN",38,9.59,"F",4,"WR",2026,"Sun Belt",47.1,1,25,12,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,8,0,0,0,1,"33.30%",39.6,0.04,0.12,0,0,"G5",0,0,0.12
"BAILEN GEORGE","NEW MEXICO",37,8.73,"F",81,"WR",2026,"MWC",46.4,2,15,3,5,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,30.2,0,0,0,0.5,"20.00%",39.6,0.267,0.333,0.8,0,"G5",0,0,0.333333333333333
"JAY WILKERSON","LA TECH",12,8.34,"F",47,"WR",2026,"Sun Belt",53.8,0,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"G5",0,0,0
"JAYDON JOHNSON","LA LAFAYET",22,7.08,"F",8,"WR",2026,"Sun Belt",54.9,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"G5",0,0,0
"STONKA BURNSIDE","MEMPHIS",43,6.22,"F",5,"WR",2026,"The American",53.2,1,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"G5",0,0,0
"KYLE KOCH","N TEXAS",22,5.46,"F",14,"WR",2026,"The American",54.1,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"G5",0,0,0
"BRYSON GRAVES","DELAWARE",23,4.9,"F",0,"WR",2026,"C-USA",44.9,2,32,3,5,3,-2,-0.7,0,0,1,1,0,4,0,0,9,3,0,0,-0.06,-2,0,0,0.75,0.25,"0.00%",64.6,0.156,0.156,0,0.6,"G5",0.6,-0.4,0.15625
"GARY GIVENS III","NEVADA",51,4.06,"F",7,"WR",2026,"MWC",46.6,3,40,2,8,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,22.5,0,0,0,1,"12.50%",0,0,0.2,0.375,0,"G5",0,0,0.2
"DAVIS BRYSON","KENNESAW",26,3.38,"F",9,"WR",2026,"C-USA",52.4,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"G5",0,0,0
"JP COULTER","LA MONROE",39,2.25,"F",4,"WR",2026,"Sun Belt",45.5,2,20,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,12,0,0,0,1,"33.30%",39.6,0.15,0.15,0,0,"G5",0,0,0.15
"DARRICK BLEDSOE III","SM HOUSTON",46,0,"F",0,"WR",2026,"C-USA",47.5,1,17,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-5,0,0,0,1,"0.00%",39.6,0.059,0.059,0,0,"G5",0,0,0.0588235294117647
