"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"TANO LETULI","S DIEGO ST",193,64.3333333333333,3,62.55,"B-"
"LOGAN BRANTLEY","BOISE ST",104,34.6666666666667,3,62.54,"B-"
"CANNON LEWIS","MARSHALL",189,63,3,62.52,"B-"
"ETHAN POWELL","S JOSE ST",126,42,3,59.36,"C+"
"JOSEPH SIPP JR.","FAU",159,53,3,59.08,"C+"
"PERCY COURTNEY JR.","FIU",103,34.3333333333333,3,58.97,"C+"
"HARRISON TAGGART","UTAH ST",106,35.3333333333333,3,58.85,"C+"
"JADON MAYFIELD","LA TECH",79,39.5,2,58.78,"C+"
"GAVIN FORSHA","BALL ST",99,33,3,58.74,"C+"
"JERRY WALL III","CHARLOTTE",91,30.3333333333333,3,58.52,"C+"
"LUKE HODGE","TROY",69,23,3,58.15,"C+"
